qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle
g24878.t1	sp|Q9VTL1|PCID2_DROME	57.722	395	418	395	93	4.14e-156	452.0	sp|Q9VTL1|PCID2_DROME PCI domain-containing protein 2 homolog OS=Drosophila melanogaster OX=7227 GN=PCID2 PE=1 SV=2
g24878.t1	sp|Q5JVF3|PCID2_HUMAN	54.315	394	418	399	93	7.44e-150	437.0	sp|Q5JVF3|PCID2_HUMAN PCI domain-containing protein 2 OS=Homo sapiens OX=9606 GN=PCID2 PE=1 SV=2
g24878.t1	sp|Q8BFV2|PCID2_MOUSE	55.076	394	418	399	93	3.6599999999999998e-149	435.0	sp|Q8BFV2|PCID2_MOUSE PCI domain-containing protein 2 OS=Mus musculus OX=10090 GN=Pcid2 PE=1 SV=1
g24878.t1	sp|Q5U3P0|PCID2_DANRE	54.315	394	418	399	93	2.12e-148	433.0	sp|Q5U3P0|PCID2_DANRE PCI domain-containing protein 2 OS=Danio rerio OX=7955 GN=pcid2 PE=2 SV=1
g24878.t1	sp|Q5FWP8|PCID2_XENLA	52.03	394	418	399	93	1.7199999999999998e-146	428.0	sp|Q5FWP8|PCID2_XENLA PCI domain-containing protein 2 OS=Xenopus laevis OX=8355 GN=pcid2 PE=2 SV=1
g24884.t1	sp|O60243|H6ST1_HUMAN	54.839	217	265	411	81	1.36e-78	249.0	sp|O60243|H6ST1_HUMAN Heparan-sulfate 6-O-sulfotransferase 1 OS=Homo sapiens OX=9606 GN=HS6ST1 PE=1 SV=5
g24884.t1	sp|Q91ZB4|H6ST1_CRIGR	53.917	217	265	401	81	1.24e-77	247.0	sp|Q91ZB4|H6ST1_CRIGR Heparan-sulfate 6-O-sulfotransferase 1 OS=Cricetulus griseus OX=10029 GN=HS6ST1 PE=1 SV=3
g24884.t1	sp|Q9QYK5|H6ST1_MOUSE	53.917	217	265	411	81	2.0500000000000002e-77	246.0	sp|Q9QYK5|H6ST1_MOUSE Heparan-sulfate 6-O-sulfotransferase 1 OS=Mus musculus OX=10090 GN=Hs6st1 PE=1 SV=4
g24884.t1	sp|Q76KB2|H6ST1_CHICK	50.0	250	265	408	91	5.19e-77	245.0	sp|Q76KB2|H6ST1_CHICK Heparan-sulfate 6-O-sulfotransferase 1 OS=Gallus gallus OX=9031 GN=HS6ST1 PE=1 SV=4
g24884.t1	sp|Q56UJ5|H6S1A_DANRE	54.419	215	265	413	81	1.76e-76	244.0	sp|Q56UJ5|H6S1A_DANRE Heparan-sulfate 6-O-sulfotransferase 1-A OS=Danio rerio OX=7955 GN=hs6st1a PE=2 SV=2
g24887.t1	sp|P35502|ESTF_MYZPE	30.407	467	563	564	80	1.09e-53	198.0	sp|P35502|ESTF_MYZPE Esterase FE4 OS=Myzus persicae OX=13164 PE=1 SV=1
g24888.t1	sp|A0A8B0RBM2|ACES_BOMIG	31.717	495	564	555	84	1.98e-62	221.0	sp|A0A8B0RBM2|ACES_BOMIG Carboxylic ester hydrolase OS=Bombus ignitus OX=130704 GN=vCaE PE=1 SV=1
g24888.t1	sp|P16854|EST1_CULPI	30.952	546	564	540	92	1.77e-59	213.0	sp|P16854|EST1_CULPI Esterase B1 OS=Culex pipiens OX=7175 GN=B1 PE=3 SV=1
g24888.t1	sp|P08171|EST6_DROME	30.995	442	564	544	75	3.64e-58	210.0	sp|P08171|EST6_DROME Esterase-6 OS=Drosophila melanogaster OX=7227 GN=Est-6 PE=1 SV=2
g24888.t1	sp|P47982|EST6_DROMA	31.222	442	564	542	75	1.43e-57	208.0	sp|P47982|EST6_DROMA Esterase 6 OS=Drosophila mauritiana OX=7226 GN=Est-6 PE=3 SV=1
g24888.t1	sp|Q08662|EST6_DROSI	30.995	442	564	542	75	2.14e-56	205.0	sp|Q08662|EST6_DROSI Esterase 6 OS=Drosophila simulans OX=7240 GN=Est-6 PE=3 SV=1
g24890.t1	sp|Q1XG89|TDR12_BOMMO	44.507	1247	1736	1759	71	0.0	1094.0	sp|Q1XG89|TDR12_BOMMO Putative ATP-dependent RNA helicase TDRD12 OS=Bombyx mori OX=7091 GN=TDRD12 PE=1 SV=2
g24894.t1	sp|P46223|RL7A_DROME	75.197	254	268	271	95	2.77e-131	379.0	sp|P46223|RL7A_DROME Large ribosomal subunit protein eL8 OS=Drosophila melanogaster OX=7227 GN=RpL7A PE=1 SV=2
g24894.t1	sp|Q2TBQ5|RL7A_BOVIN	71.315	251	268	266	94	5.22e-128	370.0	sp|Q2TBQ5|RL7A_BOVIN Large ribosomal subunit protein eL8 OS=Bos taurus OX=9913 GN=RPL7A PE=2 SV=3
g24894.t1	sp|P12970|RL7A_MOUSE	71.315	251	268	266	94	6.639999999999999e-128	370.0	sp|P12970|RL7A_MOUSE Large ribosomal subunit protein eL8 OS=Mus musculus OX=10090 GN=Rpl7a PE=1 SV=2
g24894.t1	sp|P62425|RL7A_RAT	71.315	251	268	266	94	8.54e-128	370.0	sp|P62425|RL7A_RAT Large ribosomal subunit protein eL8 OS=Rattus norvegicus OX=10116 GN=Rpl7a PE=1 SV=2
g24894.t1	sp|Q4R5C2|RL7A_MACFA	71.315	251	268	266	94	8.54e-128	370.0	sp|Q4R5C2|RL7A_MACFA Large ribosomal subunit protein eL8 OS=Macaca fascicularis OX=9541 GN=RPL7A PE=2 SV=1
g24896.t1	sp|Q9BX68|HINT2_HUMAN	60.465	129	162	163	77	7.1e-48	159.0	sp|Q9BX68|HINT2_HUMAN Adenosine 5'-monophosphoramidase HINT2 OS=Homo sapiens OX=9606 GN=HINT2 PE=1 SV=1
g24896.t1	sp|Q9D0S9|HINT2_MOUSE	57.48	127	162	163	76	5.47e-46	154.0	sp|Q9D0S9|HINT2_MOUSE Adenosine 5'-monophosphoramidase HINT2 OS=Mus musculus OX=10090 GN=Hint2 PE=1 SV=1
g24896.t1	sp|P62958|HINT1_BOVIN	57.937	126	162	126	77	2.32e-45	151.0	sp|P62958|HINT1_BOVIN Adenosine 5'-monophosphoramidase HINT1 OS=Bos taurus OX=9913 GN=HINT1 PE=1 SV=2
g24896.t1	sp|P62959|HINT1_RAT	58.915	129	162	126	77	7.15e-45	150.0	sp|P62959|HINT1_RAT Adenosine 5'-monophosphoramidase HINT1 OS=Rattus norvegicus OX=10116 GN=Hint1 PE=1 SV=5
g24900.t1	sp|Q9R1K5|FZR1_MOUSE	68.86	456	544	493	83	0.0	621.0	sp|Q9R1K5|FZR1_MOUSE Fizzy-related protein homolog OS=Mus musculus OX=10090 GN=Fzr1 PE=1 SV=1
g24900.t1	sp|Q9UM11|FZR1_HUMAN	68.192	459	544	496	83	0.0	615.0	sp|Q9UM11|FZR1_HUMAN Fizzy-related protein homolog OS=Homo sapiens OX=9606 GN=FZR1 PE=1 SV=2
g24900.t1	tr|A0A317SLL7|A0A317SLL7_9PEZI	54.439	428	544	552	76	4.25e-159	471.0	tr|A0A317SLL7|A0A317SLL7_9PEZI WD40 repeat-like protein OS=Tuber magnatum OX=42249 GN=C7212DRAFT_202483 PE=3 SV=1
g24900.t1	tr|A0A2T6ZBY3|A0A2T6ZBY3_TUBBO	54.206	428	544	539	76	1.52e-158	469.0	tr|A0A2T6ZBY3|A0A2T6ZBY3_TUBBO WD40-repeat-containing domain protein OS=Tuber borchii OX=42251 GN=B9Z19DRAFT_1136327 PE=3 SV=1
g24902.t1	sp|Q8IUH3|RBM45_HUMAN	36.59	481	476	476	96	4.89e-84	273.0	sp|Q8IUH3|RBM45_HUMAN RNA-binding protein 45 OS=Homo sapiens OX=9606 GN=RBM45 PE=1 SV=1
g24902.t1	sp|Q8BHN5|RBM45_MOUSE	37.5	480	476	476	96	4.15e-83	271.0	sp|Q8BHN5|RBM45_MOUSE RNA-binding protein 45 OS=Mus musculus OX=10090 GN=Rbm45 PE=1 SV=1
g24902.t1	sp|Q8CFD1|RBM45_RAT	37.708	480	476	476	96	1.37e-80	264.0	sp|Q8CFD1|RBM45_RAT RNA-binding protein 45 OS=Rattus norvegicus OX=10116 GN=Rbm45 PE=1 SV=1
g24905.t1	sp|A0A0M4JNZ0|OR35_LOCMI	34.783	92	94	408	97	7.53e-08	55.5	sp|A0A0M4JNZ0|OR35_LOCMI 4-vinylanisole receptor OS=Locusta migratoria OX=7004 GN=Or35 PE=1 SV=1
g24908.t1	sp|Q7ZXF5|FACR1_XENLA	41.667	60	61	515	98	4.79e-09	57.4	sp|Q7ZXF5|FACR1_XENLA Fatty acyl-CoA reductase 1 OS=Xenopus laevis OX=8355 GN=far1 PE=2 SV=1
g24908.t1	sp|Q96K12|FACR2_HUMAN	36.667	60	61	515	98	3.04e-07	52.0	sp|Q96K12|FACR2_HUMAN Fatty acyl-CoA reductase 2 OS=Homo sapiens OX=9606 GN=FAR2 PE=1 SV=1
g24908.t1	sp|Q66H50|FACR1_RAT	36.667	60	61	515	98	7.77e-07	50.8	sp|Q66H50|FACR1_RAT Fatty acyl-CoA reductase 1 OS=Rattus norvegicus OX=10116 GN=Far1 PE=2 SV=1
g24908.t1	sp|Q0P5J1|FACR2_BOVIN	35.0	60	61	515	98	8.74e-07	50.8	sp|Q0P5J1|FACR2_BOVIN Fatty acyl-CoA reductase 2 OS=Bos taurus OX=9913 GN=FAR2 PE=2 SV=1
g24908.t1	tr|A0A507CET5|A0A507CET5_9FUNG	40.351	57	61	517	93	1.03e-06	50.8	tr|A0A507CET5|A0A507CET5_9FUNG Fatty acyl-CoA reductase OS=Synchytrium microbalum OX=1806994 GN=SmJEL517_g01394 PE=3 SV=1
g24913.t1	sp|Q8HY11|CLC4M_SYMSY	30.303	132	137	422	99	7.97e-09	60.1	sp|Q8HY11|CLC4M_SYMSY C-type lectin domain family 4 member M OS=Symphalangus syndactylus OX=9590 GN=CLEC4M PE=3 SV=1
g24915.t1	sp|P45589|CU12_HYACE	54.286	105	107	105	98	3.93e-28	104.0	sp|P45589|CU12_HYACE Flexible cuticle protein 12 OS=Hyalophora cecropia OX=7123 GN=CP12 PE=2 SV=1
g24915.t1	sp|P56561|CUD5_LOCMI	50.0	76	107	82	71	3.61e-17	76.3	sp|P56561|CUD5_LOCMI Endocuticle structural glycoprotein ABD-5 OS=Locusta migratoria OX=7004 PE=1 SV=1
g24915.t1	sp|P56562|CUD5_SCHGR	50.0	76	107	82	71	6.37e-17	75.9	sp|P56562|CUD5_SCHGR Endocuticle structural glycoprotein SgAbd-5 OS=Schistocerca gregaria OX=7010 PE=1 SV=1
g24915.t1	sp|Q94984|CU15_MANSE	49.367	79	107	106	74	7.49e-17	76.3	sp|Q94984|CU15_MANSE Cuticle protein CP14.6 OS=Manduca sexta OX=7130 GN=CP14.6 PE=2 SV=1
g24915.t1	sp|O02387|CU17_BOMMO	39.252	107	107	143	97	3.42e-16	75.5	sp|O02387|CU17_BOMMO Larval cuticle protein LCP-17 OS=Bombyx mori OX=7091 GN=LCP17 PE=2 SV=1
g24917.t1	sp|Q58EB4|HIBCH_DANRE	48.603	358	369	382	93	4.94e-113	340.0	sp|Q58EB4|HIBCH_DANRE 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Danio rerio OX=7955 GN=hibch PE=2 SV=1
g24917.t1	sp|A2VDC2|HIBCH_XENLA	50.877	342	369	385	89	5.88e-109	330.0	sp|A2VDC2|HIBCH_XENLA 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Xenopus laevis OX=8355 GN=hibch PE=2 SV=1
g24917.t1	sp|Q28FR6|HIBCH_XENTR	50.599	334	369	385	87	1.29e-107	327.0	sp|Q28FR6|HIBCH_XENTR 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Xenopus tropicalis OX=8364 GN=hibch PE=2 SV=1
g24917.t1	sp|Q6NVY1|HIBCH_HUMAN	45.833	384	369	386	99	8.63e-107	325.0	sp|Q6NVY1|HIBCH_HUMAN 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=HIBCH PE=1 SV=2
g24917.t1	sp|Q5XIE6|HIBCH_RAT	46.296	378	369	385	98	8.82e-107	325.0	sp|Q5XIE6|HIBCH_RAT 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Hibch PE=1 SV=2
g24918.t1	sp|S4R2K0|DEFM_MOUSE	38.172	186	386	231	92	4.7799999999999997e-42	154.0	sp|S4R2K0|DEFM_MOUSE Peptide deformylase, mitochondrial OS=Mus musculus OX=10090 GN=Pdf PE=3 SV=1
g24918.t1	sp|S4R2K0|DEFM_MOUSE	32.184	174	386	231	92	1.0400000000000001e-32	129.0	sp|S4R2K0|DEFM_MOUSE Peptide deformylase, mitochondrial OS=Mus musculus OX=10090 GN=Pdf PE=3 SV=1
g24918.t1	sp|Q9HBH1|DEFM_HUMAN	38.172	186	386	243	92	1.08e-41	153.0	sp|Q9HBH1|DEFM_HUMAN Peptide deformylase, mitochondrial OS=Homo sapiens OX=9606 GN=PDF PE=1 SV=1
g24918.t1	sp|Q9HBH1|DEFM_HUMAN	31.609	174	386	243	92	1.48e-28	118.0	sp|Q9HBH1|DEFM_HUMAN Peptide deformylase, mitochondrial OS=Homo sapiens OX=9606 GN=PDF PE=1 SV=1
g24918.t1	tr|A0AAD5UQV5|A0AAD5UQV5_9FUNG	35.583	163	386	183	85	4.06e-28	115.0	tr|A0AAD5UQV5|A0AAD5UQV5_9FUNG Peptide deformylase OS=Boothiomyces macroporosus OX=261099 GN=HK103_004722 PE=3 SV=1
g24918.t1	tr|A0AAD5UQV5|A0AAD5UQV5_9FUNG	33.537	164	386	183	85	8.76e-23	101.0	tr|A0AAD5UQV5|A0AAD5UQV5_9FUNG Peptide deformylase OS=Boothiomyces macroporosus OX=261099 GN=HK103_004722 PE=3 SV=1
g24918.t1	sp|Q7WG25|DEF2_BORBR	34.395	157	386	176	81	6.09e-25	107.0	sp|Q7WG25|DEF2_BORBR Peptide deformylase 2 OS=Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50) OX=257310 GN=def2 PE=3 SV=1
g24918.t1	sp|Q7W4K0|DEF2_BORPA	34.395	157	386	176	81	7.72e-25	106.0	sp|Q7W4K0|DEF2_BORPA Peptide deformylase 2 OS=Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311 GN=def2 PE=3 SV=1
g24919.t1	sp|Q24246|DYIN_DROME	67.843	510	534	663	94	0.0	749.0	sp|Q24246|DYIN_DROME Cytoplasmic dynein 1 intermediate chain OS=Drosophila melanogaster OX=7227 GN=sw PE=1 SV=3
g24919.t1	sp|O88487|DC1I2_MOUSE	63.47	438	534	612	82	0.0	615.0	sp|O88487|DC1I2_MOUSE Cytoplasmic dynein 1 intermediate chain 2 OS=Mus musculus OX=10090 GN=Dync1i2 PE=1 SV=1
g24919.t1	sp|Q0III3|DC1I2_BOVIN	63.47	438	534	612	82	0.0	615.0	sp|Q0III3|DC1I2_BOVIN Cytoplasmic dynein 1 intermediate chain 2 OS=Bos taurus OX=9913 GN=DYNC1I2 PE=1 SV=1
g24919.t1	sp|Q5NVM2|DC1I2_PONAB	63.699	438	534	638	82	0.0	615.0	sp|Q5NVM2|DC1I2_PONAB Cytoplasmic dynein 1 intermediate chain 2 OS=Pongo abelii OX=9601 GN=DYNC1I2 PE=2 SV=1
g24919.t1	sp|Q13409|DC1I2_HUMAN	63.699	438	534	638	82	0.0	615.0	sp|Q13409|DC1I2_HUMAN Cytoplasmic dynein 1 intermediate chain 2 OS=Homo sapiens OX=9606 GN=DYNC1I2 PE=1 SV=3
g24923.t1	sp|Q1LXK4|M10B1_DANRE	33.666	802	904	1013	85	2.9e-114	380.0	sp|Q1LXK4|M10B1_DANRE Probable RNA helicase mov-10-B.1 OS=Danio rerio OX=7955 GN=mov10b.1 PE=2 SV=2
g24923.t1	tr|A0ACB8GPL7|A0ACB8GPL7_PSICU	35.191	682	904	997	74	3.75e-108	363.0	tr|A0ACB8GPL7|A0ACB8GPL7_PSICU RNA helicase OS=Psilocybe cubensis OX=181762 GN=JR316_0009739 PE=3 SV=1
g24923.t1	tr|A0A5C2RVB4|A0A5C2RVB4_9APHY	33.117	770	904	958	83	3.85e-106	357.0	tr|A0A5C2RVB4|A0A5C2RVB4_9APHY P-loop containing nucleoside triphosphate hydrolase protein OS=Lentinus tigrinus ALCF2SS1-6 OX=1328759 GN=L227DRAFT_554670 PE=4 SV=1
g24924.t1	sp|A4IF87|GNPAT_BOVIN	35.772	492	674	680	72	4.1700000000000004e-77	266.0	sp|A4IF87|GNPAT_BOVIN Dihydroxyacetone phosphate acyltransferase OS=Bos taurus OX=9913 GN=GNPAT PE=2 SV=1
g24924.t1	sp|O15228|GNPAT_HUMAN	32.621	515	674	680	76	9.45e-77	266.0	sp|O15228|GNPAT_HUMAN Dihydroxyacetone phosphate acyltransferase OS=Homo sapiens OX=9606 GN=GNPAT PE=1 SV=1
g24925.t1	sp|Q24451|MAN2_DROME	39.001	1141	1154	1108	98	0.0	765.0	sp|Q24451|MAN2_DROME Alpha-mannosidase 2 OS=Drosophila melanogaster OX=7227 GN=alpha-Man-IIa PE=1 SV=2
g24925.t1	sp|P27046|MA2A1_MOUSE	37.425	1173	1154	1150	98	0.0	744.0	sp|P27046|MA2A1_MOUSE Alpha-mannosidase 2 OS=Mus musculus OX=10090 GN=Man2a1 PE=1 SV=2
g24925.t1	sp|Q16706|MA2A1_HUMAN	36.646	1157	1154	1144	98	0.0	743.0	sp|Q16706|MA2A1_HUMAN Alpha-mannosidase 2 OS=Homo sapiens OX=9606 GN=MAN2A1 PE=1 SV=2
g24925.t1	sp|P49641|MA2A2_HUMAN	39.052	1055	1154	1150	90	0.0	727.0	sp|P49641|MA2A2_HUMAN Alpha-mannosidase 2x OS=Homo sapiens OX=9606 GN=MAN2A2 PE=1 SV=3
g24925.t1	sp|Q8BRK9|MA2A2_MOUSE	38.534	1064	1154	1152	90	0.0	724.0	sp|Q8BRK9|MA2A2_MOUSE Alpha-mannosidase 2x OS=Mus musculus OX=10090 GN=Man2a2 PE=1 SV=2
g24930.t3	sp|P13607|ATNA_DROME	86.965	1074	1098	1041	96	0.0	1916.0	sp|P13607|ATNA_DROME Sodium/potassium-transporting ATPase subunit alpha OS=Drosophila melanogaster OX=7227 GN=Atpalpha PE=1 SV=3
g24930.t3	sp|P28774|AT1B_ARTSF	77.735	1042	1098	1004	93	0.0	1660.0	sp|P28774|AT1B_ARTSF Sodium/potassium-transporting ATPase subunit alpha-B OS=Artemia franciscana OX=6661 PE=2 SV=1
g24930.t3	sp|P24798|AT1A3_CHICK	74.046	1048	1098	1010	94	0.0	1581.0	sp|P24798|AT1A3_CHICK Sodium/potassium-transporting ATPase subunit alpha-3 OS=Gallus gallus OX=9031 GN=ATP1A3 PE=2 SV=1
g24930.t3	sp|P13637|AT1A3_HUMAN	73.967	1041	1098	1013	93	0.0	1570.0	sp|P13637|AT1A3_HUMAN Sodium/potassium-transporting ATPase subunit alpha-3 OS=Homo sapiens OX=9606 GN=ATP1A3 PE=1 SV=3
g24930.t3	sp|P06687|AT1A3_RAT	74.178	1034	1098	1013	92	0.0	1567.0	sp|P06687|AT1A3_RAT Sodium/potassium-transporting ATPase subunit alpha-3 OS=Rattus norvegicus OX=10116 GN=Atp1a3 PE=1 SV=2
g24931.t1	sp|A7MBE0|S22A1_BOVIN	30.601	549	553	563	95	1.22e-63	224.0	sp|A7MBE0|S22A1_BOVIN Solute carrier family 22 member 1 OS=Bos taurus OX=9913 GN=SLC22A1 PE=2 SV=1
g24932.t1	sp|Q9WTN6|S22AL_MOUSE	30.041	486	483	564	97	8.16e-67	231.0	sp|Q9WTN6|S22AL_MOUSE Solute carrier family 22 member 21 OS=Mus musculus OX=10090 GN=Slc22a21 PE=2 SV=1
g24932.t1	sp|A7MBE0|S22A1_BOVIN	33.333	426	483	563	87	9.55e-64	223.0	sp|A7MBE0|S22A1_BOVIN Solute carrier family 22 member 1 OS=Bos taurus OX=9913 GN=SLC22A1 PE=2 SV=1
g24932.t1	sp|O76082|S22A5_HUMAN	30.584	497	483	557	99	3.41e-63	221.0	sp|O76082|S22A5_HUMAN Organic cation/carnitine transporter 2 OS=Homo sapiens OX=9606 GN=SLC22A5 PE=1 SV=1
g24932.t1	sp|Q9Z0E8|S22A5_MOUSE	32.2	500	483	557	97	1.38e-62	219.0	sp|Q9Z0E8|S22A5_MOUSE Organic cation/carnitine transporter 2 OS=Mus musculus OX=10090 GN=Slc22a5 PE=1 SV=1
g24932.t1	sp|Q9VCA2|ORCT_DROME	30.769	442	483	548	89	4.13e-62	218.0	sp|Q9VCA2|ORCT_DROME Organic cation transporter protein OS=Drosophila melanogaster OX=7227 GN=Orct PE=1 SV=1
g24938.t1	sp|Q5R4X0|IMPA1_PONAB	47.445	274	273	277	100	3.19e-89	272.0	sp|Q5R4X0|IMPA1_PONAB Inositol monophosphatase 1 OS=Pongo abelii OX=9601 GN=IMPA1 PE=2 SV=1
g24938.t1	sp|P29218|IMPA1_HUMAN	47.445	274	273	277	100	5.39e-89	272.0	sp|P29218|IMPA1_HUMAN Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1
g24938.t1	sp|P20456|IMPA1_BOVIN	47.08	274	273	277	100	6.25e-87	266.0	sp|P20456|IMPA1_BOVIN Inositol monophosphatase 1 OS=Bos taurus OX=9913 GN=IMPA1 PE=1 SV=1
g24938.t1	sp|P97697|IMPA1_RAT	46.35	274	273	277	100	4.5400000000000004e-86	264.0	sp|P97697|IMPA1_RAT Inositol monophosphatase 1 OS=Rattus norvegicus OX=10116 GN=Impa1 PE=1 SV=2
g24938.t1	sp|O55023|IMPA1_MOUSE	45.985	274	273	277	100	5.1e-85	261.0	sp|O55023|IMPA1_MOUSE Inositol monophosphatase 1 OS=Mus musculus OX=10090 GN=Impa1 PE=1 SV=1
g24939.t1	sp|Q99323|MYSN_DROME	74.451	1867	1836	2056	99	0.0	2687.0	sp|Q99323|MYSN_DROME Myosin heavy chain, non-muscle OS=Drosophila melanogaster OX=7227 GN=zip PE=1 SV=3
g24939.t1	sp|Q9JLT0|MYH10_RAT	62.09	1799	1836	1976	98	0.0	2107.0	sp|Q9JLT0|MYH10_RAT Myosin-10 OS=Rattus norvegicus OX=10116 GN=Myh10 PE=1 SV=1
g24939.t1	sp|Q61879|MYH10_MOUSE	62.312	1799	1836	1976	98	0.0	2107.0	sp|Q61879|MYH10_MOUSE Myosin-10 OS=Mus musculus OX=10090 GN=Myh10 PE=1 SV=2
g24939.t1	sp|P35580|MYH10_HUMAN	62.09	1799	1836	1976	98	0.0	2103.0	sp|P35580|MYH10_HUMAN Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3
g24939.t1	sp|Q27991|MYH10_BOVIN	62.034	1799	1836	1976	98	0.0	2076.0	sp|Q27991|MYH10_BOVIN Myosin-10 OS=Bos taurus OX=9913 GN=MYH10 PE=2 SV=2
g24941.t1	sp|O62609|SMAD4_DROME	78.571	112	259	771	83	2.31e-41	157.0	sp|O62609|SMAD4_DROME SMAD family member 4 OS=Drosophila melanogaster OX=7227 GN=Med PE=1 SV=1
g24941.t1	sp|O62609|SMAD4_DROME	81.579	38	259	771	83	1.62e-12	74.7	sp|O62609|SMAD4_DROME SMAD family member 4 OS=Drosophila melanogaster OX=7227 GN=Med PE=1 SV=1
g24941.t1	sp|O62609|SMAD4_DROME	54.412	68	259	771	83	4.81e-09	64.3	sp|O62609|SMAD4_DROME SMAD family member 4 OS=Drosophila melanogaster OX=7227 GN=Med PE=1 SV=1
g24942.t1	sp|Q9VFB7|TPC10_DROME	40.909	858	847	1145	98	0.0	577.0	sp|Q9VFB7|TPC10_DROME Trafficking protein particle complex subunit 10 OS=Drosophila melanogaster OX=7227 GN=SIDL PE=1 SV=1
g24942.t1	sp|P48553|TPC10_HUMAN	35.757	839	847	1259	98	2.76e-159	504.0	sp|P48553|TPC10_HUMAN Trafficking protein particle complex subunit 10 OS=Homo sapiens OX=9606 GN=TRAPPC10 PE=1 SV=2
g24942.t1	sp|Q3TLI0|TPC10_MOUSE	35.449	835	847	1258	98	4.81e-159	503.0	sp|Q3TLI0|TPC10_MOUSE Trafficking protein particle complex subunit 10 OS=Mus musculus OX=10090 GN=Trappc10 PE=1 SV=3
g24947.t1	sp|A0A8M9Q308|FLC2B_DANRE	50.376	266	263	485	100	5.31e-84	266.0	sp|A0A8M9Q308|FLC2B_DANRE Choline/ethanolamine transporter flvcr2b OS=Danio rerio OX=7955 GN=flvcr2b PE=3 SV=1
g24947.t1	sp|A0A0R4ILB2|FLC2A_DANRE	49.412	255	263	470	96	1.5199999999999998e-81	259.0	sp|A0A0R4ILB2|FLC2A_DANRE Choline/ethanolamine transporter flvcr2a OS=Danio rerio OX=7955 GN=flvcr2a PE=3 SV=1
g24947.t1	sp|Q9UPI3|FLVC2_HUMAN	47.547	265	263	526	99	7.71e-81	259.0	sp|Q9UPI3|FLVC2_HUMAN Choline/ethanolamine transporter FLVCR2 OS=Homo sapiens OX=9606 GN=FLVCR2 PE=1 SV=1
g24947.t1	sp|Q91X85|FLVC2_MOUSE	47.909	263	263	551	99	1.01e-80	259.0	sp|Q91X85|FLVC2_MOUSE Choline/ethanolamine transporter FLVCR2 OS=Mus musculus OX=10090 GN=Flvcr2 PE=1 SV=3
g24947.t1	sp|P60815|FLVC2_RAT	47.909	263	263	546	99	1.01e-80	259.0	sp|P60815|FLVC2_RAT Choline/ethanolamine transporter FLVCR2 OS=Rattus norvegicus OX=10116 GN=Flvcr2 PE=1 SV=1
g24950.t1	sp|P0DN14|VKTA_ANEVI	45.833	72	79	82	91	6.38e-17	74.7	sp|P0DN14|VKTA_ANEVI U-actitoxin-Avd3m OS=Anemonia viridis OX=51769 PE=3 SV=1
g24950.t1	sp|P0DN10|VKT6_ANEVI	44.444	72	79	82	91	4.73e-16	72.4	sp|P0DN10|VKT6_ANEVI U-actitoxin-Avd3i OS=Anemonia viridis OX=51769 PE=3 SV=1
g24950.t1	sp|P0DN09|VKT5_ANEVI	44.444	72	79	82	91	5.95e-16	72.0	sp|P0DN09|VKT5_ANEVI U-actitoxin-Avd3h OS=Anemonia viridis OX=51769 PE=3 SV=1
g24950.t1	sp|P0DN08|VKT53_ANEVI	44.444	72	79	82	91	1.77e-15	70.9	sp|P0DN08|VKT53_ANEVI KappaPI-actitoxin-Avd3e OS=Anemonia viridis OX=51769 PE=3 SV=1
g24950.t1	sp|P0DN11|VKT7_ANEVI	43.056	72	79	82	91	3.17e-15	70.5	sp|P0DN11|VKT7_ANEVI U-actitoxin-Avd3j OS=Anemonia viridis OX=51769 PE=3 SV=1
g24953.t1	sp|P10978|POLX_TOBAC	30.109	827	866	1328	91	4.03e-98	341.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
g24953.t1	tr|A0A284QRB4|A0A284QRB4_ARMOS	30.22	728	866	796	83	1.58e-95	324.0	tr|A0A284QRB4|A0A284QRB4_ARMOS Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Armillaria ostoyae OX=47428 GN=ARMOST_02231 PE=4 SV=1
g24957.t1	sp|Q9WTK8|SPO11_MOUSE	35.057	348	476	396	72	2.43e-65	222.0	sp|Q9WTK8|SPO11_MOUSE Meiotic recombination protein SPO11 OS=Mus musculus OX=10090 GN=Spo11 PE=1 SV=2
g24957.t1	sp|Q9Y5K1|SPO11_HUMAN	33.621	348	476	396	72	3.46e-64	219.0	sp|Q9Y5K1|SPO11_HUMAN Meiotic recombination protein SPO11 OS=Homo sapiens OX=9606 GN=SPO11 PE=1 SV=1
