qseqid	sseqid	pident	length	qlen	slen	qcov	evalue	bitscore	stitle
g18887.t1	tr|A0A7E5VZH9|A0A7E5VZH9_TRINI	92.366	1716	1714	1715	99.0	0.0	3253.0	tr|A0A7E5VZH9|A0A7E5VZH9_TRINI Brefeldin A-inhibited guanine nucleotide-exchange protein 1-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113498012 PE=4 SV=1
g18887.t1	tr|A0A9J7EEW8|A0A9J7EEW8_SPOLT	92.433	1718	1714	1717	99.0	0.0	3251.0	tr|A0A9J7EEW8|A0A9J7EEW8_SPOLT Brefeldin A-inhibited guanine nucleotide-exchange protein 1 isoform X1 OS=Spodoptera litura OX=69820 GN=LOC111358729 PE=4 SV=1
g18887.t1	tr|A0AAV1KTY8|A0AAV1KTY8_9NEOP	92.249	1716	1714	1713	100.0	0.0	3247.0	tr|A0AAV1KTY8|A0AAV1KTY8_9NEOP SEC7 domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS7428 PE=4 SV=1
g18887.t1	tr|A0A9P0I3T5|A0A9P0I3T5_SPOLI	92.249	1716	1714	1717	99.0	0.0	3244.0	tr|A0A9P0I3T5|A0A9P0I3T5_SPOLI SEC7 domain-containing protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS4266 PE=4 SV=1
g18888.t1	tr|I4DR44|I4DR44_PAPPL	92.761	373	374	374	99.0	0.0	730.0	tr|I4DR44|I4DR44_PAPPL Actin-related protein 2/3 complex subunit OS=Papilio polytes OX=76194 PE=2 SV=1
g18888.t1	tr|A0AAV1KXA8|A0AAV1KXA8_9NEOP	93.298	373	374	374	99.0	0.0	728.0	tr|A0AAV1KXA8|A0AAV1KXA8_9NEOP Actin-related protein 2/3 complex subunit OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS7427 PE=3 SV=1
g18888.t1	tr|A0ABN8HQR9|A0ABN8HQR9_9NEOP	93.029	373	374	423	99.0	0.0	726.0	tr|A0ABN8HQR9|A0ABN8HQR9_9NEOP Arp2/3 complex 41 kDa subunit (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS2075 PE=3 SV=1
g18888.t1	tr|A0A194QPJ2|A0A194QPJ2_PAPMA	91.957	373	374	374	99.0	0.0	726.0	tr|A0A194QPJ2|A0A194QPJ2_PAPMA Actin-related protein 2/3 complex subunit OS=Papilio machaon OX=76193 GN=RR48_08466 PE=3 SV=1
g18888.t1	tr|I4DJI3|I4DJI3_PAPXU	92.225	373	374	374	99.0	0.0	726.0	tr|I4DJI3|I4DJI3_PAPXU Actin-related protein 2/3 complex subunit OS=Papilio xuthus OX=66420 PE=2 SV=1
g18888.t1	tr|A0A194QFC1|A0A194QFC1_PAPXU	92.225	373	374	374	99.0	0.0	726.0	tr|A0A194QFC1|A0A194QFC1_PAPXU Actin-related protein 2/3 complex subunit 1A OS=Papilio xuthus OX=66420 GN=RR46_03441 PE=4 SV=1
g18888.t1	tr|A0A8S3W3V9|A0A8S3W3V9_PARAO	92.493	373	374	374	99.0	0.0	722.0	tr|A0A8S3W3V9|A0A8S3W3V9_PARAO Actin-related protein 2/3 complex subunit OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS1861 PE=3 SV=1
g18888.t1	tr|A0A835GBF9|A0A835GBF9_SPOEX	90.617	373	374	374	99.0	0.0	716.0	tr|A0A835GBF9|A0A835GBF9_SPOEX Actin-related protein 2/3 complex subunit OS=Spodoptera exigua OX=7107 GN=HW555_009301 PE=3 SV=1
g18888.t1	tr|A0A9J7EF97|A0A9J7EF97_SPOLT	90.349	373	374	374	99.0	0.0	714.0	tr|A0A9J7EF97|A0A9J7EF97_SPOLT Actin-related protein 2/3 complex subunit OS=Spodoptera litura OX=69820 GN=LOC111358732 PE=3 SV=1
g18888.t1	tr|A0A2W1BX99|A0A2W1BX99_HELAM	89.812	373	374	374	99.0	0.0	714.0	tr|A0A2W1BX99|A0A2W1BX99_HELAM Actin-related protein 2/3 complex subunit OS=Helicoverpa armigera OX=29058 GN=HaOG202280 PE=3 SV=1
g18889.t1	tr|A0AAU9TXD6|A0AAU9TXD6_EUPED	63.889	252	263	280	94.0	2.95e-112	333.0	tr|A0AAU9TXD6|A0AAU9TXD6_EUPED Translin-associated protein X OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS7370 PE=3 SV=1
g18889.t1	tr|A0A8J9YIV3|A0A8J9YIV3_9NEOP	64.032	253	263	284	94.0	6.2e-111	330.0	tr|A0A8J9YIV3|A0A8J9YIV3_9NEOP Translin-associated protein X (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS14543 PE=3 SV=1
g18889.t1	tr|A0A8J2QE68|A0A8J2QE68_9NEOP	64.94	251	263	299	94.0	8.12e-111	330.0	tr|A0A8J2QE68|A0A8J2QE68_9NEOP (African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS2492 PE=3 SV=1
g18889.t1	tr|A0A8B8ITU0|A0A8B8ITU0_VANTA	65.079	252	263	279	94.0	2.32e-109	326.0	tr|A0A8B8ITU0|A0A8B8ITU0_VANTA Translin-associated protein X OS=Vanessa tameamea OX=334116 GN=LOC113403584 PE=3 SV=1
g18889.t1	tr|A0AAV1JNK7|A0AAV1JNK7_9NEOP	64.8	250	263	273	94.0	3.23e-109	325.0	tr|A0AAV1JNK7|A0AAV1JNK7_9NEOP Translin-associated protein X OS=Leptosia nina OX=320188 GN=LNINA_LOCUS10100 PE=3 SV=1
g18889.t1	tr|A0A8S4SR79|A0A8S4SR79_9NEOP	63.095	252	263	281	94.0	5.79e-108	322.0	tr|A0A8S4SR79|A0A8S4SR79_9NEOP Jg9722 protein OS=Pararge aegeria aegeria OX=348720 GN=jg9722 PE=3 SV=1
g18889.t1	tr|A0A212FLW2|A0A212FLW2_DANPL	63.745	251	263	277	94.0	1.81e-107	321.0	tr|A0A212FLW2|A0A212FLW2_DANPL Translin associated factor X OS=Danaus plexippus plexippus OX=278856 GN=KGM_212338 PE=3 SV=1
g18889.t1	tr|A0A6J1X813|A0A6J1X813_GALME	62.698	252	263	286	94.0	2.05e-106	318.0	tr|A0A6J1X813|A0A6J1X813_GALME Translin-associated protein X OS=Galleria mellonella OX=7137 GN=LOC113521799 PE=3 SV=2
g18889.t1	tr|A0ABN8B004|A0ABN8B004_CHISP	64.143	251	263	324	94.0	2.07e-106	320.0	tr|A0ABN8B004|A0ABN8B004_CHISP Translin-associated protein X OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS1695 PE=3 SV=1
g18890.t1	tr|A0A4C1YFW5|A0A4C1YFW5_EUMVA	82.974	464	461	457	100.0	0.0	780.0	tr|A0A4C1YFW5|A0A4C1YFW5_EUMVA Zinc finger protein 454 OS=Eumeta variegata OX=151549 GN=ZNF454 PE=4 SV=1
g18890.t1	tr|A0ACC2Q0P0|A0ACC2Q0P0_9NEOP	58.356	365	461	397	79.0	1.55e-143	425.0	tr|A0ACC2Q0P0|A0ACC2Q0P0_9NEOP C2H2-type domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_012323 PE=4 SV=1
g18890.t1	tr|A0AAD8DKM9|A0AAD8DKM9_MYTSE	57.377	366	461	410	79.0	1.19e-142	423.0	tr|A0AAD8DKM9|A0AAD8DKM9_MYTSE C2H2-type domain-containing protein OS=Mythimna separata OX=271217 GN=PYW07_012552 PE=4 SV=1
g18890.t1	tr|A0A7E5X613|A0A7E5X613_TRINI	56.873	371	461	399	79.0	1.9499999999999998e-142	422.0	tr|A0A7E5X613|A0A7E5X613_TRINI Zinc finger protein 184-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113509050 PE=3 SV=1
g18890.t1	tr|A0A9N8Q156|A0A9N8Q156_CHRIL	56.25	368	461	402	79.0	2.13e-142	422.0	tr|A0A9N8Q156|A0A9N8Q156_CHRIL C2H2-type domain-containing protein OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS10075 PE=3 SV=1
g18890.t1	tr|A0A835GHK0|A0A835GHK0_SPOEX	57.104	366	461	392	79.0	2.5899999999999998e-142	422.0	tr|A0A835GHK0|A0A835GHK0_SPOEX C2H2-type domain-containing protein OS=Spodoptera exigua OX=7107 GN=HW555_005630 PE=3 SV=1
g18890.t1	tr|A0A7E5X5Q7|A0A7E5X5Q7_TRINI	56.065	371	461	398	79.0	4.3999999999999996e-142	421.0	tr|A0A7E5X5Q7|A0A7E5X5Q7_TRINI Zinc finger protein 184-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113509050 PE=3 SV=1
g18890.t1	tr|A0A8S3WT25|A0A8S3WT25_PARAO	50.34	441	461	428	94.0	2.22e-141	421.0	tr|A0A8S3WT25|A0A8S3WT25_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS10063 PE=3 SV=1
g18890.t1	tr|A0A9R0EZ76|A0A9R0EZ76_SPOFR	54.592	392	461	398	84.0	3.55e-140	417.0	tr|A0A9R0EZ76|A0A9R0EZ76_SPOFR Zinc finger protein 135 OS=Spodoptera frugiperda OX=7108 GN=LOC118280957 PE=3 SV=1
g18890.t1	tr|A0A2H1V0R4|A0A2H1V0R4_SPOFR	54.592	392	461	398	84.0	4.1799999999999996e-140	416.0	tr|A0A2H1V0R4|A0A2H1V0R4_SPOFR Zinc finger protein 16-like OS=Spodoptera frugiperda OX=7108 GN=LOC126911815 PE=3 SV=1
g18891.t1	tr|A0A8C4Q173|A0A8C4Q173_EPTBU	51.724	290	259	706	100.0	1.74e-31	132.0	tr|A0A8C4Q173|A0A8C4Q173_EPTBU Uncharacterized protein OS=Eptatretus burgeri OX=7764 PE=4 SV=1
g18891.t1	tr|A0A8C4Q173|A0A8C4Q173_EPTBU	52.027	296	259	706	100.0	3.54e-31	131.0	tr|A0A8C4Q173|A0A8C4Q173_EPTBU Uncharacterized protein OS=Eptatretus burgeri OX=7764 PE=4 SV=1
g18891.t1	tr|A0A8C4Q173|A0A8C4Q173_EPTBU	52.158	278	259	706	100.0	1.0799999999999999e-30	130.0	tr|A0A8C4Q173|A0A8C4Q173_EPTBU Uncharacterized protein OS=Eptatretus burgeri OX=7764 PE=4 SV=1
g18891.t1	tr|A0A8C4Q173|A0A8C4Q173_EPTBU	53.047	279	259	706	100.0	1.64e-30	129.0	tr|A0A8C4Q173|A0A8C4Q173_EPTBU Uncharacterized protein OS=Eptatretus burgeri OX=7764 PE=4 SV=1
g18891.t1	tr|A0A8C4Q173|A0A8C4Q173_EPTBU	51.237	283	259	706	100.0	1.2e-29	127.0	tr|A0A8C4Q173|A0A8C4Q173_EPTBU Uncharacterized protein OS=Eptatretus burgeri OX=7764 PE=4 SV=1
g18891.t1	tr|A0A8C4Q173|A0A8C4Q173_EPTBU	51.042	288	259	706	100.0	2.7999999999999997e-29	126.0	tr|A0A8C4Q173|A0A8C4Q173_EPTBU Uncharacterized protein OS=Eptatretus burgeri OX=7764 PE=4 SV=1
g18891.t1	tr|A0A8C4Q173|A0A8C4Q173_EPTBU	50.709	282	259	706	100.0	6.27e-28	122.0	tr|A0A8C4Q173|A0A8C4Q173_EPTBU Uncharacterized protein OS=Eptatretus burgeri OX=7764 PE=4 SV=1
g18891.t1	tr|A0AAD9NQF1|A0AAD9NQF1_RIDPI	53.788	264	259	427	95.0	2.09e-31	129.0	tr|A0AAD9NQF1|A0AAD9NQF1_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_630g00036 PE=4 SV=1
g18891.t1	tr|A0AAD9NQF1|A0AAD9NQF1_RIDPI	53.252	246	259	427	95.0	1.91e-28	122.0	tr|A0AAD9NQF1|A0AAD9NQF1_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_630g00036 PE=4 SV=1
g18891.t1	tr|A0AAD9NQF1|A0AAD9NQF1_RIDPI	53.629	248	259	427	95.0	2.6300000000000002e-27	118.0	tr|A0AAD9NQF1|A0AAD9NQF1_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_630g00036 PE=4 SV=1
g18891.t1	tr|A0AAD9JX45|A0AAD9JX45_RIDPI	52.174	253	259	260	97.0	1.56e-25	110.0	tr|A0AAD9JX45|A0AAD9JX45_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1613g00067 PE=4 SV=1
g18891.t1	tr|A0AAD9JX45|A0AAD9JX45_RIDPI	52.542	236	259	260	97.0	3.3700000000000003e-22	102.0	tr|A0AAD9JX45|A0AAD9JX45_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1613g00067 PE=4 SV=1
g18891.t1	tr|A0AAD9JX45|A0AAD9JX45_RIDPI	50.87	230	259	260	97.0	1.97e-19	94.7	tr|A0AAD9JX45|A0AAD9JX45_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1613g00067 PE=4 SV=1
g18891.t1	tr|A0AAD9JX45|A0AAD9JX45_RIDPI	53.922	204	259	260	97.0	2.09e-18	91.7	tr|A0AAD9JX45|A0AAD9JX45_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1613g00067 PE=4 SV=1
g18891.t1	tr|A0AAD9PA80|A0AAD9PA80_RIDPI	53.636	220	259	238	99.0	2.58e-24	107.0	tr|A0AAD9PA80|A0AAD9PA80_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_68g05031 PE=4 SV=1
g18891.t1	tr|A0AAD9PA80|A0AAD9PA80_RIDPI	52.703	222	259	238	99.0	1.0899999999999999e-23	105.0	tr|A0AAD9PA80|A0AAD9PA80_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_68g05031 PE=4 SV=1
g18891.t1	tr|A0AAD9PA80|A0AAD9PA80_RIDPI	52.913	206	259	238	99.0	3.3400000000000004e-21	99.0	tr|A0AAD9PA80|A0AAD9PA80_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_68g05031 PE=4 SV=1
g18891.t1	tr|A0AAD9PA80|A0AAD9PA80_RIDPI	55.172	203	259	238	99.0	2.89e-20	96.3	tr|A0AAD9PA80|A0AAD9PA80_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_68g05031 PE=4 SV=1
g18891.t1	tr|A0AAD9JQA7|A0AAD9JQA7_RIDPI	46.063	254	259	985	97.0	3.18e-22	106.0	tr|A0AAD9JQA7|A0AAD9JQA7_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1889g00026 PE=4 SV=1
g18891.t1	tr|A0AAD9JQA7|A0AAD9JQA7_RIDPI	45.489	266	259	985	97.0	2.1500000000000003e-21	103.0	tr|A0AAD9JQA7|A0AAD9JQA7_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1889g00026 PE=4 SV=1
g18891.t1	tr|A0AAD9JQA7|A0AAD9JQA7_RIDPI	47.059	238	259	985	97.0	2.73e-20	100.0	tr|A0AAD9JQA7|A0AAD9JQA7_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1889g00026 PE=4 SV=1
g18891.t1	tr|A0AAD9JQA7|A0AAD9JQA7_RIDPI	43.678	261	259	985	97.0	8.46e-20	99.0	tr|A0AAD9JQA7|A0AAD9JQA7_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1889g00026 PE=4 SV=1
g18891.t1	tr|A0AAD9JQA7|A0AAD9JQA7_RIDPI	39.799	299	259	985	97.0	1.33e-19	98.6	tr|A0AAD9JQA7|A0AAD9JQA7_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1889g00026 PE=4 SV=1
g18891.t1	tr|A0AAD9JQA7|A0AAD9JQA7_RIDPI	42.636	258	259	985	97.0	1.36e-16	89.7	tr|A0AAD9JQA7|A0AAD9JQA7_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1889g00026 PE=4 SV=1
g18891.t1	tr|A0AAD9JQA7|A0AAD9JQA7_RIDPI	49.231	195	259	985	97.0	1.4e-15	86.7	tr|A0AAD9JQA7|A0AAD9JQA7_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1889g00026 PE=4 SV=1
g18891.t1	tr|A0AAD9UE09|A0AAD9UE09_RIDPI	51.316	228	259	1193	96.0	5.27e-22	105.0	tr|A0AAD9UE09|A0AAD9UE09_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_217g00004 PE=4 SV=1
g18891.t1	tr|A0AAD9UE09|A0AAD9UE09_RIDPI	48.669	263	259	1193	96.0	2.92e-21	103.0	tr|A0AAD9UE09|A0AAD9UE09_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_217g00004 PE=4 SV=1
g18891.t1	tr|A0AAD9UE09|A0AAD9UE09_RIDPI	49.035	259	259	1193	96.0	5.88e-17	90.9	tr|A0AAD9UE09|A0AAD9UE09_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_217g00004 PE=4 SV=1
g18891.t1	tr|A0AAD9UE09|A0AAD9UE09_RIDPI	44.697	264	259	1193	96.0	6.59e-17	90.9	tr|A0AAD9UE09|A0AAD9UE09_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_217g00004 PE=4 SV=1
g18891.t1	tr|A0AAD9UE09|A0AAD9UE09_RIDPI	41.844	282	259	1193	96.0	1.07e-14	84.3	tr|A0AAD9UE09|A0AAD9UE09_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_217g00004 PE=4 SV=1
g18891.t1	tr|A0AAD9UE09|A0AAD9UE09_RIDPI	39.013	223	259	1193	96.0	1.45e-05	57.0	tr|A0AAD9UE09|A0AAD9UE09_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_217g00004 PE=4 SV=1
g18891.t1	tr|A0AAD9KU05|A0AAD9KU05_RIDPI	49.035	259	259	592	94.0	3.47e-21	102.0	tr|A0AAD9KU05|A0AAD9KU05_RIDPI Uncharacterized protein (Fragment) OS=Ridgeia piscesae OX=27915 GN=NP493_604g00000 PE=4 SV=1
g18891.t1	tr|A0AAD9KU05|A0AAD9KU05_RIDPI	48.235	255	259	592	94.0	2.32e-18	94.7	tr|A0AAD9KU05|A0AAD9KU05_RIDPI Uncharacterized protein (Fragment) OS=Ridgeia piscesae OX=27915 GN=NP493_604g00000 PE=4 SV=1
g18891.t1	tr|A0AAD9KU05|A0AAD9KU05_RIDPI	48.291	234	259	592	94.0	4.09e-15	85.1	tr|A0AAD9KU05|A0AAD9KU05_RIDPI Uncharacterized protein (Fragment) OS=Ridgeia piscesae OX=27915 GN=NP493_604g00000 PE=4 SV=1
g18891.t1	tr|A0AAD9KU05|A0AAD9KU05_RIDPI	50.0	188	259	592	94.0	1.25e-14	84.0	tr|A0AAD9KU05|A0AAD9KU05_RIDPI Uncharacterized protein (Fragment) OS=Ridgeia piscesae OX=27915 GN=NP493_604g00000 PE=4 SV=1
g18891.t1	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR	49.802	253	259	391	97.0	6.4500000000000005e-21	100.0	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR Uncharacterized protein OS=Tropilaelaps mercedesae OX=418985 GN=BIW11_02281 PE=4 SV=1
g18891.t1	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR	47.653	277	259	391	97.0	2.18e-19	96.7	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR Uncharacterized protein OS=Tropilaelaps mercedesae OX=418985 GN=BIW11_02281 PE=4 SV=1
g18891.t1	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR	43.614	321	259	391	97.0	1.29e-18	94.4	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR Uncharacterized protein OS=Tropilaelaps mercedesae OX=418985 GN=BIW11_02281 PE=4 SV=1
g18891.t1	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR	42.492	313	259	391	97.0	3.36e-16	87.8	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR Uncharacterized protein OS=Tropilaelaps mercedesae OX=418985 GN=BIW11_02281 PE=4 SV=1
g18891.t1	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR	48.361	244	259	391	97.0	7.28e-16	86.7	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR Uncharacterized protein OS=Tropilaelaps mercedesae OX=418985 GN=BIW11_02281 PE=4 SV=1
g18891.t1	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR	47.17	212	259	391	97.0	3.38e-12	76.3	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR Uncharacterized protein OS=Tropilaelaps mercedesae OX=418985 GN=BIW11_02281 PE=4 SV=1
g18891.t1	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR	45.175	228	259	391	97.0	4.18e-10	70.1	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR Uncharacterized protein OS=Tropilaelaps mercedesae OX=418985 GN=BIW11_02281 PE=4 SV=1
g18891.t1	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR	45.652	138	259	391	97.0	0.017	47.4	tr|A0A1V9X0F1|A0A1V9X0F1_9ACAR Uncharacterized protein OS=Tropilaelaps mercedesae OX=418985 GN=BIW11_02281 PE=4 SV=1
g18891.t1	tr|A0AAD9NJT0|A0AAD9NJT0_RIDPI	52.29	262	259	1587	100.0	2.86e-20	100.0	tr|A0AAD9NJT0|A0AAD9NJT0_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1092g00018 PE=4 SV=1
g18891.t1	tr|A0AAD9NJT0|A0AAD9NJT0_RIDPI	48.529	272	259	1587	100.0	4.69e-16	88.2	tr|A0AAD9NJT0|A0AAD9NJT0_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1092g00018 PE=4 SV=1
g18891.t1	tr|A0AAD9NJT0|A0AAD9NJT0_RIDPI	49.407	253	259	1587	100.0	2.82e-15	85.9	tr|A0AAD9NJT0|A0AAD9NJT0_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1092g00018 PE=4 SV=1
g18891.t1	tr|A0AAD9NJT0|A0AAD9NJT0_RIDPI	53.431	204	259	1587	100.0	7.53e-15	84.7	tr|A0AAD9NJT0|A0AAD9NJT0_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1092g00018 PE=4 SV=1
g18891.t1	tr|A0AAD9NJT0|A0AAD9NJT0_RIDPI	41.0	300	259	1587	100.0	4.06e-06	58.9	tr|A0AAD9NJT0|A0AAD9NJT0_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1092g00018 PE=4 SV=1
g18891.t1	tr|A0AAD9NJT0|A0AAD9NJT0_RIDPI	40.134	299	259	1587	100.0	0.001	51.2	tr|A0AAD9NJT0|A0AAD9NJT0_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1092g00018 PE=4 SV=1
g18891.t1	tr|A0AAD9NJT0|A0AAD9NJT0_RIDPI	43.478	253	259	1587	100.0	0.01	48.5	tr|A0AAD9NJT0|A0AAD9NJT0_RIDPI Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_1092g00018 PE=4 SV=1
g18891.t1	tr|A0A4D9DVU1|A0A4D9DVU1_9SAUR	48.387	279	259	443	99.0	1.84e-19	97.4	tr|A0A4D9DVU1|A0A4D9DVU1_9SAUR Repressor of RNA polymerase III transcription MAF1-like protein OS=Platysternon megacephalum OX=55544 GN=DR999_PMT17363 PE=4 SV=1
g18891.t1	tr|A0A4D9DVU1|A0A4D9DVU1_9SAUR	49.545	220	259	443	99.0	1.14e-17	92.0	tr|A0A4D9DVU1|A0A4D9DVU1_9SAUR Repressor of RNA polymerase III transcription MAF1-like protein OS=Platysternon megacephalum OX=55544 GN=DR999_PMT17363 PE=4 SV=1
g18893.t1	tr|A0ABM3M9D9|A0ABM3M9D9_GALME	76.793	711	707	713	99.0	0.0	1063.0	tr|A0ABM3M9D9|A0ABM3M9D9_GALME Monocarboxylate transporter 12 OS=Galleria mellonella OX=7137 GN=LOC113510297 PE=4 SV=1
g18893.t1	tr|A0AAV1L9K1|A0AAV1L9K1_9NEOP	75.209	718	707	710	99.0	0.0	1044.0	tr|A0AAV1L9K1|A0AAV1L9K1_9NEOP Monocarboxylate transporter 12 OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS11879 PE=4 SV=1
g18893.t1	tr|A0A8S3WWR2|A0A8S3WWR2_PARAO	75.07	718	707	721	99.0	0.0	1043.0	tr|A0A8S3WWR2|A0A8S3WWR2_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS10071 PE=4 SV=1
g18893.t1	tr|A0ACC0K5N4|A0ACC0K5N4_CHOFU	75.316	713	707	1100	99.0	0.0	1028.0	tr|A0ACC0K5N4|A0ACC0K5N4_CHOFU ZAD domain-containing protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_016187 PE=4 SV=1
g18893.t1	tr|A0A8J9YMG8|A0A8J9YMG8_9NEOP	74.826	719	707	720	99.0	0.0	1028.0	tr|A0A8J9YMG8|A0A8J9YMG8_9NEOP Monocarboxylate transporter 12 (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS15805 PE=4 SV=1
g18893.t1	tr|A0ABR3H1B2|A0ABR3H1B2_LOXSC	76.891	714	707	708	99.0	0.0	1026.0	tr|A0ABR3H1B2|A0ABR3H1B2_LOXSC Monocarboxylate transporter 12 OS=Loxostege sticticalis OX=481309 GN=ABMA27_012429 PE=4 SV=1
g18893.t1	tr|A0ABN8IRA0|A0ABN8IRA0_9NEOP	74.513	718	707	718	99.0	0.0	1026.0	tr|A0ABN8IRA0|A0ABN8IRA0_9NEOP Monocarboxylate transporter 12 (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS12852 PE=4 SV=1
g18893.t1	tr|A0ABR3H1B6|A0ABR3H1B6_LOXSC	76.858	713	707	705	99.0	0.0	1024.0	tr|A0ABR3H1B6|A0ABR3H1B6_LOXSC Monocarboxylate transporter 12 OS=Loxostege sticticalis OX=481309 GN=ABMA27_012429 PE=4 SV=1
g18893.t1	tr|A0A9J7J0M2|A0A9J7J0M2_SPOLT	74.162	716	707	718	99.0	0.0	1023.0	tr|A0A9J7J0M2|A0A9J7J0M2_SPOLT Monocarboxylate transporter 12-like OS=Spodoptera litura OX=69820 GN=LOC111360540 PE=4 SV=1
g18893.t1	tr|A0ACC1DK60|A0ACC1DK60_9NEOP	75.105	711	707	713	99.0	0.0	1023.0	tr|A0ACC1DK60|A0ACC1DK60_9NEOP Uncharacterized protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_000792 PE=4 SV=1
g18894.t1	tr|A0A803V9Y7|A0A803V9Y7_FICAL	33.962	106	112	216	95.0	1.95e-08	59.7	tr|A0A803V9Y7|A0A803V9Y7_FICAL Uncharacterized protein OS=Ficedula albicollis OX=59894 PE=4 SV=1
g18894.t1	tr|A0A803V9Y7|A0A803V9Y7_FICAL	33.962	106	112	216	95.0	1.95e-08	59.7	tr|A0A803V9Y7|A0A803V9Y7_FICAL Uncharacterized protein OS=Ficedula albicollis OX=59894 PE=4 SV=1
