qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle	source
g8889.t1	sp|Q7JUY7|CED6_DROME	47.813	343	582	517	56	8.22e-84	274.0	PTB domain-containing adapter protein ced-6 OS=Drosophila melanogaster OX=7227 GN=ced-6 PE=1 SV=1	Swiss-Prot
g8889.t1	sp|Q5PQS4|GULP1_RAT	49.231	195	582	304	33	7.38e-51	180.0	PTB domain-containing engulfment adapter protein 1 OS=Rattus norvegicus OX=10116 GN=Gulp1 PE=1 SV=1	Swiss-Prot
g8889.t1	sp|Q5PQS4-2|GULP1_RAT	48.768	203	582	299	33	8.16e-51	180.0	Isoform 2 of PTB domain-containing engulfment adapter protein 1 OS=Rattus norvegicus OX=10116 GN=Gulp1	Swiss-Prot
g8889.t1	sp|Q8K2A1|GULP1_MOUSE	48.223	197	582	304	33	1.02e-50	180.0	PTB domain-containing engulfment adapter protein 1 OS=Mus musculus OX=10090 GN=Gulp1 PE=1 SV=1	Swiss-Prot
g8889.t1	sp|Q8K2A1-2|GULP1_MOUSE	48.223	197	582	309	33	3.6e-50	179.0	Isoform 2 of PTB domain-containing engulfment adapter protein 1 OS=Mus musculus OX=10090 GN=Gulp1	Swiss-Prot
g8889.t1	sp|Q9UBP9-4|GULP1_HUMAN	47.208	197	582	291	33	6.44e-50	177.0	Isoform 4 of PTB domain-containing engulfment adapter protein 1 OS=Homo sapiens OX=9606 GN=GULP1	Swiss-Prot
g8889.t1	sp|Q9UBP9|GULP1_HUMAN	47.208	197	582	304	33	9.6e-50	177.0	PTB domain-containing engulfment adapter protein 1 OS=Homo sapiens OX=9606 GN=GULP1 PE=1 SV=1	Swiss-Prot
g8889.t1	sp|Q32PV0-2|GULP1_DANRE	38.489	278	582	375	47	4.14e-48	175.0	Isoform 2 of PTB domain-containing engulfment adapter protein 1 OS=Danio rerio OX=7955 GN=gulp1	Swiss-Prot
g8889.t1	sp|Q32PV0|GULP1_DANRE	45.226	199	582	300	32	1.8999999999999998e-47	171.0	PTB domain-containing engulfment adapter protein 1 OS=Danio rerio OX=7955 GN=gulp1 PE=2 SV=1	Swiss-Prot
g8889.t1	sp|O76337|CED6_CAEEL	44.231	208	582	492	35	8.07e-47	174.0	Cell death protein 6 OS=Caenorhabditis elegans OX=6239 GN=ced-6 PE=1 SV=1	Swiss-Prot
g8890.t1	tr|A0A4C1TM72|A0A4C1TM72_EUMVA	67.151	344	343	421	99	2.8e-159	461.0	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_5310_1 PE=4 SV=1	TrEMBL
g8890.t1	tr|A0A8S3Y4A1|A0A8S3Y4A1_PARAO	39.37	254	343	374	69	4.71e-41	157.0	(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS25531 PE=4 SV=1	TrEMBL
g8890.t1	tr|A0A6J1P7R2|A0A6J1P7R2_BICAN	39.506	243	343	357	68	1.26e-39	152.0	Uncharacterized protein LOC112057555 OS=Bicyclus anynana OX=110368 GN=LOC112057555 PE=4 SV=2	TrEMBL
g8890.t1	tr|A0A8B8HG65|A0A8B8HG65_VANTA	40.167	239	343	347	67	8.17e-39	150.0	Uncharacterized protein LOC113391909 OS=Vanessa tameamea OX=334116 GN=LOC113391909 PE=4 SV=2	TrEMBL
g8890.t1	tr|A0A835L0L5|A0A835L0L5_SPOEX	37.175	269	343	373	76	8.41e-38	148.0	Uncharacterized protein OS=Spodoptera exigua OX=7107 GN=HW555_010775 PE=4 SV=1	TrEMBL
g8890.t1	tr|A0A9R0DIP4|A0A9R0DIP4_SPOFR	35.238	315	343	374	87	1.64e-37	147.0	Uncharacterized protein LOC118279800 OS=Spodoptera frugiperda OX=7108 GN=LOC118279800 PE=4 SV=1	TrEMBL
g8890.t1	tr|A0A9P0I7N8|A0A9P0I7N8_SPOLI	35.0	340	343	341	92	3.4300000000000004e-37	145.0	Uncharacterized protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS8353 PE=4 SV=1	TrEMBL
g8890.t1	tr|A0A9J7DRW2|A0A9J7DRW2_SPOLT	34.513	339	343	369	92	1.21e-36	145.0	Uncharacterized protein LOC111350010 OS=Spodoptera litura OX=69820 GN=LOC111350010 PE=4 SV=1	TrEMBL
g8890.t1	tr|A0AAU9T962|A0AAU9T962_EUPED	35.357	280	343	322	79	2.07e-36	143.0	Uncharacterized protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS753 PE=4 SV=1	TrEMBL
g8890.t1	tr|A0A9N9RDJ1|A0A9N9RDJ1_9NEOP	34.795	342	343	352	94	3.92e-36	143.0	Uncharacterized protein OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS11838 PE=4 SV=1	TrEMBL
g8891.t1	tr|A0ABR3HFL0|A0ABR3HFL0_LOXSC	85.106	47	103	807	46	5.11e-19	90.5	Ig-like domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_007488 PE=4 SV=1	TrEMBL
g8891.t1	tr|A0A821VML1|A0A821VML1_9NEOP	85.106	47	103	789	46	6.26e-19	90.5	Ig-like domain-containing protein OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS12114 PE=4 SV=1	TrEMBL
g8891.t1	tr|A0ACC0JLY0|A0ACC0JLY0_CHOFU	86.957	46	103	1001	45	7e-19	90.5	Ig-like domain-containing protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_006989 PE=4 SV=1	TrEMBL
g8891.t1	tr|A0A8S4FYY0|A0A8S4FYY0_PLUXY	81.633	49	103	772	48	7.97e-19	90.1	(diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS12258 PE=4 SV=1	TrEMBL
g8891.t1	tr|A0AAU9U687|A0AAU9U687_EUPED	86.047	43	103	146	42	8.38e-19	85.1	Ig-like domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS10193 PE=4 SV=1	TrEMBL
g8891.t1	tr|A0A2W1BP33|A0A2W1BP33_HELAM	86.667	45	103	435	44	1.01e-18	89.4	Ig-like domain-containing protein OS=Helicoverpa armigera OX=29058 GN=HaOG207721 PE=4 SV=1	TrEMBL
g8891.t1	tr|A0A9P0TKZ6|A0A9P0TKZ6_PIEBR	84.783	46	103	805	45	1.27e-18	89.7	Ig-like domain-containing protein OS=Pieris brassicae OX=7116 GN=PIBRA_LOCUS8306 PE=4 SV=1	TrEMBL
g8891.t1	tr|A0A8R2C5P8|A0A8R2C5P8_BOMMO	88.636	44	103	816	43	1.98e-18	89.0	Ig-like domain-containing protein OS=Bombyx mori OX=7091 PE=4 SV=1	TrEMBL
g8891.t1	tr|A0A6J2KEG2|A0A6J2KEG2_BOMMA	88.636	44	103	816	43	2.01e-18	89.0	Nephrin OS=Bombyx mandarina OX=7092 GN=LOC114249311 PE=4 SV=1	TrEMBL
g8891.t1	tr|A0A8R2C5S9|A0A8R2C5S9_BOMMO	88.636	44	103	805	43	2.07e-18	89.0	Ig-like domain-containing protein OS=Bombyx mori OX=7091 PE=4 SV=1	TrEMBL
g8892.t1	sp|Q9VNL4|GRCR1_DROME	40.254	472	606	454	73	1.84e-100	316.0	Glutaredoxin domain-containing cysteine-rich protein CG31559 OS=Drosophila melanogaster OX=7227 GN=CG31559 PE=2 SV=2	Swiss-Prot
g8892.t1	sp|Q9W4S1|GRCR2_DROME	57.895	247	606	582	39	7.82e-93	300.0	Glutaredoxin domain-containing cysteine-rich protein CG12206 OS=Drosophila melanogaster OX=7227 GN=CG12206 PE=2 SV=2	Swiss-Prot
g8892.t1	sp|A8MXD5|GRCR1_HUMAN	42.932	191	606	290	31	6.1700000000000015e-43	159.0	Glutaredoxin domain-containing cysteine-rich protein 1 OS=Homo sapiens OX=9606 GN=GRXCR1 PE=1 SV=1	Swiss-Prot
g8892.t1	sp|Q50H32|GRCR1_MOUSE	43.204	206	606	290	32	6.8900000000000015e-43	159.0	Glutaredoxin domain-containing cysteine-rich protein 1 OS=Mus musculus OX=10090 GN=Grxcr1 PE=1 SV=1	Swiss-Prot
g8892.t1	sp|Q9FLE8|Y5986_ARATH	27.823	248	606	390	35	5.82e-25	110.0	Uncharacterized protein At5g39865 OS=Arabidopsis thaliana OX=3702 GN=At5g39865 PE=2 SV=1	Swiss-Prot
g8892.t1	sp|Q9LH89|Y3885_ARATH	29.143	175	606	428	25	1.16e-16	86.3	Uncharacterized protein At3g28850 OS=Arabidopsis thaliana OX=3702 GN=At3g28850 PE=4 SV=1	Swiss-Prot
g8892.t1	sp|Q3TYR5|GRCR2_MOUSE	25.949	158	606	254	25	9.5e-07	54.3	Glutaredoxin domain-containing cysteine-rich protein 2 OS=Mus musculus OX=10090 GN=Grxcr2 PE=1 SV=1	Swiss-Prot
g8892.t1	sp|A6NFK2|GRCR2_HUMAN	26.923	156	606	248	25	2.02e-05	50.1	Glutaredoxin domain-containing cysteine-rich protein 2 OS=Homo sapiens OX=9606 GN=GRXCR2 PE=3 SV=1	Swiss-Prot
g8892.t1	sp|Q92GH5|GLRX2_RICCN	32.857	70	606	107	12	0.000832	42.7	Probable monothiol glutaredoxin 2 OS=Rickettsia conorii (strain ATCC VR-613 / Malish 7) OX=272944 GN=grxC2 PE=3 SV=2	Swiss-Prot
g8892.t1	sp|Q1RHJ0|GLRX1_RICBR	35.526	76	606	98	12	0.002	41.6	Glutaredoxin 1 OS=Rickettsia bellii (strain RML369-C) OX=336407 GN=grxC1 PE=3 SV=1	Swiss-Prot
g8893.t1	sp|Q9V3D5|DYRK2_DROME	67.68	362	406	722	88	4.990000000000001e-179	519.0	Dual specificity tyrosine-phosphorylation-regulated kinase 2 OS=Drosophila melanogaster OX=7227 GN=Dyrk2 PE=1 SV=1	Swiss-Prot
g8893.t1	sp|Q9NR20|DYRK4_HUMAN	60.106	376	406	520	92	7.75e-173	496.0	Dual specificity tyrosine-phosphorylation-regulated kinase 4 OS=Homo sapiens OX=9606 GN=DYRK4 PE=1 SV=2	Swiss-Prot
g8893.t1	sp|Q9NR20-2|DYRK4_HUMAN	60.106	376	406	519	92	8.18e-173	496.0	Isoform 2 of Dual specificity tyrosine-phosphorylation-regulated kinase 4 OS=Homo sapiens OX=9606 GN=DYRK4	Swiss-Prot
g8893.t1	sp|Q9NR20-3|DYRK4_HUMAN	60.106	376	406	635	92	6.78e-172	498.0	Isoform 3 of Dual specificity tyrosine-phosphorylation-regulated kinase 4 OS=Homo sapiens OX=9606 GN=DYRK4	Swiss-Prot
g8893.t1	sp|Q9NR20-4|DYRK4_HUMAN	60.106	376	406	644	92	1.34e-171	497.0	Isoform 4 of Dual specificity tyrosine-phosphorylation-regulated kinase 4 OS=Homo sapiens OX=9606 GN=DYRK4	Swiss-Prot
g8893.t1	sp|Q8BI55-2|DYRK4_MOUSE	61.389	360	406	597	89	1.15e-170	493.0	Isoform 2 of Dual specificity tyrosine-phosphorylation-regulated kinase 4 OS=Mus musculus OX=10090 GN=Dyrk4	Swiss-Prot
g8893.t1	sp|Q8BI55|DYRK4_MOUSE	61.389	360	406	632	89	1.6099999999999998e-170	494.0	Dual specificity tyrosine-phosphorylation-regulated kinase 4 OS=Mus musculus OX=10090 GN=Dyrk4 PE=2 SV=1	Swiss-Prot
g8893.t1	sp|Q9NR20-5|DYRK4_HUMAN	59.574	376	406	517	92	3.47e-169	486.0	Isoform 5 of Dual specificity tyrosine-phosphorylation-regulated kinase 4 OS=Homo sapiens OX=9606 GN=DYRK4	Swiss-Prot
g8893.t1	sp|Q5U4C9|DYRK2_MOUSE	57.389	406	406	599	96	1.54e-158	462.0	Dual specificity tyrosine-phosphorylation-regulated kinase 2 OS=Mus musculus OX=10090 GN=Dyrk2 PE=2 SV=1	Swiss-Prot
g8893.t1	sp|Q92630-2|DYRK2_HUMAN	56.897	406	406	528	96	1.9700000000000003e-157	457.0	Isoform 2 of Dual specificity tyrosine-phosphorylation-regulated kinase 2 OS=Homo sapiens OX=9606 GN=DYRK2	Swiss-Prot
g8894.t1	tr|A0A132BZ41|A0A132BZ41_9RHOB	25.0	60	77	225	78	0.64	37.7	CMP-N,N'-diacetyllegionaminic acid synthase OS=Tritonibacter horizontis OX=1768241 GN=neuA PE=4 SV=1	TrEMBL
g8894.t1	sp|B0CLK2|SYR_BRUSI	38.462	26	77	585	34	0.82	30.8	Arginine--tRNA ligase OS=Brucella suis (strain ATCC 23445 / NCTC 10510) OX=470137 GN=argS PE=3 SV=1	Swiss-Prot
g8894.t1	sp|A5VQ54|SYR_BRUO2	38.462	26	77	585	34	0.83	30.8	Arginine--tRNA ligase OS=Brucella ovis (strain ATCC 25840 / 63/290 / NCTC 10512) OX=444178 GN=argS PE=3 SV=1	Swiss-Prot
g8894.t1	sp|Q8YGR9|SYR_BRUME	38.462	26	77	585	34	0.84	30.8	Arginine--tRNA ligase OS=Brucella melitensis biotype 1 (strain ATCC 23456 / CCUG 17765 / NCTC 10094 / 16M) OX=224914 GN=argS PE=3 SV=1	Swiss-Prot
g8894.t1	sp|C0RIL0|SYR_BRUMB	38.462	26	77	585	34	0.85	30.8	Arginine--tRNA ligase OS=Brucella melitensis biotype 2 (strain ATCC 23457) OX=546272 GN=argS PE=3 SV=1	Swiss-Prot
g8894.t1	sp|Q8G146|SYR_BRUSU	38.462	26	77	585	34	0.86	30.8	Arginine--tRNA ligase OS=Brucella suis biovar 1 (strain 1330) OX=204722 GN=argS PE=3 SV=1	Swiss-Prot
g8894.t1	sp|A9MAQ0|SYR_BRUC2	38.462	26	77	585	34	0.86	30.8	Arginine--tRNA ligase OS=Brucella canis (strain ATCC 23365 / NCTC 10854 / RM-666) OX=483179 GN=argS PE=3 SV=1	Swiss-Prot
g8894.t1	sp|A6X1G1|SYR_BRUA4	38.462	26	77	585	34	0.88	30.8	Arginine--tRNA ligase OS=Brucella anthropi (strain ATCC 49188 / DSM 6882 / CCUG 24695 / JCM 21032 / LMG 3331 / NBRC 15819 / NCTC 12168 / Alc 37) OX=439375 GN=argS PE=3 SV=1	Swiss-Prot
g8894.t1	sp|Q57DN0|SYR_BRUAB	38.462	26	77	585	34	0.92	30.8	Arginine--tRNA ligase OS=Brucella abortus biovar 1 (strain 9-941) OX=262698 GN=argS PE=3 SV=1	Swiss-Prot
g8894.t1	sp|Q2YNJ9|SYR_BRUA2	38.462	26	77	585	34	0.92	30.8	Arginine--tRNA ligase OS=Brucella abortus (strain 2308) OX=359391 GN=argS PE=3 SV=1	Swiss-Prot
g8895.t1	tr|A0A4C1ZSV7|A0A4C1ZSV7_EUMVA	84.722	72	111	820	65	4.93e-35	136.0	Interference hedgehog OS=Eumeta variegata OX=151549 GN=iHog PE=3 SV=1	TrEMBL
g8895.t1	tr|A0A5E4R1M8|A0A5E4R1M8_9NEOP	50.575	87	111	665	75	1.47e-18	89.7	Interference hedgehog OS=Leptidea sinapis OX=189913 GN=LSINAPIS_LOCUS14029 PE=3 SV=1	TrEMBL
g8895.t1	tr|A0A8B8ICG3|A0A8B8ICG3_VANTA	52.0	75	111	758	65	2.19e-18	89.4	Interference hedgehog OS=Vanessa tameamea OX=334116 GN=LOC113399100 PE=3 SV=2	TrEMBL
g8895.t1	tr|A0A5E4R5V5|A0A5E4R5V5_9NEOP	53.947	76	111	386	65	5.92e-18	87.4	Ig-like domain-containing protein OS=Leptidea sinapis OX=189913 GN=LSINAPIS_LOCUS15195 PE=4 SV=1	TrEMBL
g8895.t1	tr|A0AAU9TW54|A0AAU9TW54_EUPED	45.349	86	111	741	75	7.97e-18	87.8	Interference hedgehog OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS6470 PE=3 SV=1	TrEMBL
g8895.t1	tr|A0ABM3LS98|A0ABM3LS98_BICAN	49.383	81	111	760	69	1.03e-17	87.4	Interference hedgehog isoform X1 OS=Bicyclus anynana OX=110368 GN=LOC112056122 PE=4 SV=1	TrEMBL
g8895.t1	tr|A0A8J9W6D8|A0A8J9W6D8_9NEOP	50.575	87	111	753	75	1.08e-17	87.4	Interference hedgehog (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS12542 PE=3 SV=1	TrEMBL
g8895.t1	tr|A0ACC0K7K8|A0ACC0K7K8_CHOFU	54.054	74	111	764	64	1.24e-17	87.0	Uncharacterized protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_004781 PE=4 SV=1	TrEMBL
g8895.t1	tr|A0ABM3LSA1|A0ABM3LSA1_BICAN	49.383	81	111	760	69	1.29e-17	87.0	Interference hedgehog OS=Bicyclus anynana OX=110368 GN=LOC112056122 PE=3 SV=1	TrEMBL
g8895.t1	tr|A0A8S4SQN7|A0A8S4SQN7_9NEOP	45.977	87	111	788	75	9e-16	81.6	Interference hedgehog OS=Pararge aegeria aegeria OX=348720 GN=jg1740 PE=3 SV=1	TrEMBL
g8896.t1	tr|A0AAD7YTJ1|A0AAD7YTJ1_MYTSE	35.962	1699	1653	1727	99	0.0	868.0	E3 ubiquitin-protein ligase listerin OS=Mythimna separata OX=271217 GN=PYW07_001407 PE=3 SV=1	TrEMBL
g8896.t1	tr|A0ABR3HZP3|A0ABR3HZP3_LOXSC	32.962	1705	1653	1742	99	0.0	866.0	E3 ubiquitin-protein ligase listerin OS=Loxostege sticticalis OX=481309 GN=ABMA27_000621 PE=3 SV=1	TrEMBL
g8896.t1	tr|A0A4C2A447|A0A4C2A447_EUMVA	72.256	656	1653	840	39	0.0	831.0	115 kDa protein in type-1 retrotransposable element R1DM OS=Eumeta variegata OX=151549 GN=EVAR_89306_1 PE=4 SV=1	TrEMBL
g8896.t1	tr|A0ACC2R5F7|A0ACC2R5F7_9NEOP	35.171	1723	1653	1726	99	0.0	816.0	E3 ubiquitin-protein ligase listerin OS=Mythimna loreyi OX=667449 GN=PYW08_001876 PE=3 SV=1	TrEMBL
g8896.t1	tr|A0A922CQR4|A0A922CQR4_MANSE	31.154	1698	1653	1741	98	0.0	750.0	E3 ubiquitin-protein ligase listerin OS=Manduca sexta OX=7130 GN=O3G_MSEX008975 PE=3 SV=1	TrEMBL
g8896.t1	tr|A0A921ZC84|A0A921ZC84_MANSE	31.381	1622	1653	1555	94	0.0	741.0	E3 ubiquitin-protein ligase listerin OS=Manduca sexta OX=7130 GN=O3G_MSEX008975 PE=3 SV=1	TrEMBL
g8896.t1	tr|A0ABN8BHU9|A0ABN8BHU9_CHISP	32.282	1744	1653	1774	99	0.0	727.0	E3 ubiquitin-protein ligase listerin OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS10561 PE=3 SV=1	TrEMBL
g8896.t1	tr|A0A4C2A2R1|A0A4C2A2R1_EUMVA	71.543	499	1653	502	30	0.0	709.0	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_89305_1 PE=4 SV=1	TrEMBL
g8896.t1	tr|A0A8J2QC50|A0A8J2QC50_9NEOP	30.337	1691	1653	1704	99	0.0	680.0	E3 ubiquitin-protein ligase listerin OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS1342 PE=3 SV=1	TrEMBL
g8896.t1	tr|A0ACC1D5I4|A0ACC1D5I4_9NEOP	33.257	1317	1653	1649	95	0.0	655.0	E3 ubiquitin-protein ligase listerin OS=Dendrolimus kikuchii OX=765133 GN=K1T71_005840 PE=3 SV=1	TrEMBL
g8897.t1	sp|P91766|ACH1_MANSE	87.849	502	536	516	93	0.0	853.0	Acetylcholine receptor subunit alpha-like OS=Manduca sexta OX=7130 GN=ARA1 PE=2 SV=1	Swiss-Prot
g8897.t1	sp|P09478|ACH1_DROME	58.318	547	536	567	92	0.0	628.0	Acetylcholine receptor subunit alpha-like 1 OS=Drosophila melanogaster OX=7227 GN=nAChRalpha1 PE=2 SV=2	Swiss-Prot
g8897.t1	sp|P25162|ACH4_DROME	57.812	512	536	519	95	0.0	600.0	Acetylcholine receptor subunit beta-like 2 OS=Drosophila melanogaster OX=7227 GN=nAChRbeta2 PE=2 SV=3	Swiss-Prot
g8897.t1	sp|P17644|ACH2_DROME	53.03	528	536	576	92	0.0	554.0	Acetylcholine receptor subunit alpha-like 2 OS=Drosophila melanogaster OX=7227 GN=nAChRalpha2 PE=2 SV=1	Swiss-Prot
g8897.t1	sp|P23414|ACH1_SCHGR	68.639	338	536	557	79	4.16e-173	503.0	Acetylcholine receptor subunit alpha-L1 OS=Schistocerca gregaria OX=7010 PE=2 SV=1	Swiss-Prot
g8897.t1	sp|Q9N587|ACH6_CAEEL	52.703	518	536	502	93	1.72e-171	497.0	Acetylcholine receptor subunit alpha-type unc-63 OS=Caenorhabditis elegans OX=6239 GN=unc-63 PE=1 SV=2	Swiss-Prot
g8897.t1	sp|P09481|ACHA3_CHICK	46.479	497	536	496	91	2.5700000000000003e-157	461.0	Neuronal acetylcholine receptor subunit alpha-3 OS=Gallus gallus OX=9031 GN=CHRNA3 PE=1 SV=2	Swiss-Prot
g8897.t1	sp|Q15825|ACHA6_HUMAN	47.01	485	536	494	90	2.6e-156	458.0	Neuronal acetylcholine receptor subunit alpha-6 OS=Homo sapiens OX=9606 GN=CHRNA6 PE=1 SV=1	Swiss-Prot
g8897.t1	sp|P04757|ACHA3_RAT	46.875	480	536	499	89	4.03e-156	457.0	Neuronal acetylcholine receptor subunit alpha-3 OS=Rattus norvegicus OX=10116 GN=Chrna3 PE=1 SV=1	Swiss-Prot
g8897.t1	sp|Q8R4G9|ACHA3_MOUSE	46.875	480	536	499	89	4.35e-156	457.0	Neuronal acetylcholine receptor subunit alpha-3 OS=Mus musculus OX=10090 GN=Chrna3 PE=1 SV=1	Swiss-Prot
g8898.t1	tr|A0ABX1HEC4|A0ABX1HEC4_9BACT	29.787	94	107	1062	79	0.12	41.2	LPS-assembly protein LptD central domain-containing protein OS=Hymenobacter artigasi OX=2719616 GN=HBN54_000831 PE=4 SV=1	TrEMBL
g8898.t1	tr|A0A1Q5TF99|A0A1Q5TF99_9EURO	33.735	83	107	651	70	2.3	37.7	Sialidase OS=Penicillium subrubescens OX=1316194 GN=PENSUB_8821 PE=4 SV=1	TrEMBL
g8898.t1	sp|Q9U6A9|NOG1_TRYBB	35.294	51	107	655	48	2.5	30.8	Nucleolar GTP-binding protein 1 OS=Trypanosoma brucei brucei OX=5702 GN=NOG1 PE=1 SV=1	Swiss-Prot
g8898.t1	sp|Q9TW45-7|PAR1_CAEEL	28.205	78	107	1041	70	2.9	30.4	Isoform g of Serine/threonine-protein kinase par-1 OS=Caenorhabditis elegans OX=6239 GN=par-1	Swiss-Prot
g8898.t1	sp|Q9TW45-3|PAR1_CAEEL	28.205	78	107	1062	70	3.1	30.4	Isoform c of Serine/threonine-protein kinase par-1 OS=Caenorhabditis elegans OX=6239 GN=par-1	Swiss-Prot
g8898.t1	sp|Q9TW45-12|PAR1_CAEEL	28.205	78	107	1106	70	3.2	30.4	Isoform l of Serine/threonine-protein kinase par-1 OS=Caenorhabditis elegans OX=6239 GN=par-1	Swiss-Prot
g8898.t1	sp|Q9TW45-6|PAR1_CAEEL	28.205	78	107	1103	70	3.4	30.4	Isoform f of Serine/threonine-protein kinase par-1 OS=Caenorhabditis elegans OX=6239 GN=par-1	Swiss-Prot
g8898.t1	sp|P54439|YRKL_BACSU	30.556	36	107	174	34	4.3	29.6	Uncharacterized NAD(P)H oxidoreductase YrkL OS=Bacillus subtilis (strain 168) OX=224308 GN=yrkL PE=3 SV=2	Swiss-Prot
g8898.t1	tr|A0ACE8PGA8|A0ACE8PGA8_PENOH	33.735	83	107	651	70	4.4	37.0	Uncharacterized protein OS=Penicillium ochrochloron OX=69780 GN=PoHVEF18_001399 PE=4 SV=1	TrEMBL
g8898.t1	sp|Q9TW45-2|PAR1_CAEEL	28.205	78	107	1096	70	4.5	30.0	Isoform b of Serine/threonine-protein kinase par-1 OS=Caenorhabditis elegans OX=6239 GN=par-1	Swiss-Prot
g8899.t1	tr|A0ACF8LVR2|A0ACF8LVR2_9NEOP	45.833	168	200	327	81	2.7e-24	107.0	Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_008240 PE=4 SV=1	TrEMBL
g8899.t1	tr|A0ACF8LKN3|A0ACF8LKN3_9NEOP	30.986	142	200	201	66	2.73e-12	72.8	Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_014653 PE=4 SV=1	TrEMBL
g8899.t1	tr|A0ACF8LUX5|A0ACF8LUX5_9NEOP	44.144	111	200	126	56	1.17e-11	69.3	Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_015834 PE=4 SV=1	TrEMBL
g8899.t1	tr|A0A8J9YF71|A0A8J9YF71_9NEOP	30.286	175	200	1505	72	3.1e-07	60.8	Pol-like protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS13796 PE=4 SV=1	TrEMBL
g8899.t1	tr|A0A8J2R4I8|A0A8J2R4I8_9NEOP	27.778	144	200	616	71	4.67e-06	57.0	(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS15264 PE=4 SV=1	TrEMBL
g8899.t1	tr|A0A9P0TK32|A0A9P0TK32_PIEBR	28.378	148	200	647	70	2.6e-05	54.7	CCHC-type domain-containing protein OS=Pieris brassicae OX=7116 GN=PIBRA_LOCUS9458 PE=4 SV=1	TrEMBL
g8899.t1	tr|A0A8J2RG55|A0A8J2RG55_9NEOP	28.205	156	200	881	75	3.06e-05	54.7	(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS13732 PE=4 SV=1	TrEMBL
g8899.t1	tr|A0AAU9TVP6|A0AAU9TVP6_EUPED	34.328	134	200	371	65	4.88e-05	53.9	CCHC-type domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS7037 PE=4 SV=1	TrEMBL
g8899.t1	tr|A0AAV7IN54|A0AAV7IN54_COTGL	29.012	162	200	345	81	0.002	48.9	Uncharacterized protein OS=Cotesia glomerata OX=32391 GN=KQX54_013886 PE=4 SV=1	TrEMBL
g8899.t1	tr|A0A8J2QRP5|A0A8J2QRP5_9NEOP	26.623	154	200	880	75	0.01	47.4	(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS8982 PE=4 SV=1	TrEMBL
g8900.t1	tr|A0ACF8LVR2|A0ACF8LVR2_9NEOP	51.786	112	183	327	61	5.29e-22	100.0	Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_008240 PE=4 SV=1	TrEMBL
g8900.t1	tr|A0ACF8LKN3|A0ACF8LKN3_9NEOP	32.432	148	183	201	75	3.1e-15	80.1	Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_014653 PE=4 SV=1	TrEMBL
g8900.t1	tr|A0A8J9YF71|A0A8J9YF71_9NEOP	31.915	188	183	1505	85	3.29e-13	77.4	Pol-like protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS13796 PE=4 SV=1	TrEMBL
g8900.t1	tr|A0A8J2R4I8|A0A8J2R4I8_9NEOP	30.12	166	183	616	90	4.85e-13	77.0	(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS15264 PE=4 SV=1	TrEMBL
g8900.t1	tr|A0AAU9TVP6|A0AAU9TVP6_EUPED	38.562	153	183	371	81	3.74e-12	73.9	CCHC-type domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS7037 PE=4 SV=1	TrEMBL
g8900.t1	tr|A0A8J2RG55|A0A8J2RG55_9NEOP	31.21	157	183	881	85	2.06e-11	72.4	(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS13732 PE=4 SV=1	TrEMBL
