qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle	source
g4871.t1	tr|A0A8J2QTJ8|A0A8J2QTJ8_9NEOP	96.552	58	73	119	79	1.10e-27	103	(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS9736 PE=4 SV=1	TrEMBL
g4871.t1	tr|A0A8J2QSI4|A0A8J2QSI4_9NEOP	96.552	58	73	124	79	1.93e-27	103	(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS8190 PE=4 SV=1	TrEMBL
g4871.t1	tr|A0A4C1UJ64|A0A4C1UJ64_EUMVA	96.552	58	73	144	79	3.81e-27	103	PiggyBac transposable element-derived protein domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_84572_1 PE=4 SV=1	TrEMBL
g4871.t1	tr|A0A4C1YXJ5|A0A4C1YXJ5_EUMVA	98.276	58	73	398	79	4.13e-26	106	PiggyBac transposable element-derived protein 4 OS=Eumeta variegata OX=151549 GN=PGBD4 PE=4 SV=1	TrEMBL
g4871.t1	tr|A0A4C1XVZ3|A0A4C1XVZ3_EUMVA	98.276	58	73	528	79	6.06e-26	107	PiggyBac transposable element-derived protein 4 OS=Eumeta variegata OX=151549 GN=PGBD4 PE=4 SV=1	TrEMBL
g4871.t1	tr|A0A8J2QRP3|A0A8J2QRP3_9NEOP	96.552	58	73	332	79	6.73e-26	104	(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS7863 PE=4 SV=1	TrEMBL
g4871.t1	tr|A0A4C1WX51|A0A4C1WX51_EUMVA	98.276	58	73	603	79	8.87e-26	107	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_35906_1 PE=4 SV=1	TrEMBL
g4871.t1	tr|A0A8J2QCX7|A0A8J2QCX7_9NEOP	96.552	58	73	372	79	1.16e-25	104	(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS1804 PE=4 SV=1	TrEMBL
g4872.t1	tr|A0A4C1TD83|A0A4C1TD83_EUMVA	68.716	1106	1072	1195	99	0.0	1472	Kinesin-like protein Klp61F OS=Eumeta variegata OX=151549 GN=Klp61F PE=3 SV=1	TrEMBL
g4872.t1	tr|A0A4C1TD83|A0A4C1TD83_EUMVA	42.500	80	1072	1195	99	1.45e-04	56.2	Kinesin-like protein Klp61F OS=Eumeta variegata OX=151549 GN=Klp61F PE=3 SV=1	TrEMBL
g4872.t1	tr|A0AAV1LJD4|A0AAV1LJD4_9NEOP	51.188	1178	1072	1138	99	0.0	1022	Kinesin motor domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS13865 PE=3 SV=1	TrEMBL
g4872.t1	tr|A0ACC2Q9S1|A0ACC2Q9S1_9NEOP	50.736	1155	1072	1142	99	0.0	1010	Kinesin motor domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_008934 PE=3 SV=1	TrEMBL
g4872.t1	tr|A0A8S3Y895|A0A8S3Y895_PARAO	50.254	1180	1072	1138	99	0.0	1000	(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS26962 PE=3 SV=1	TrEMBL
g4872.t1	tr|A0ABR3HCQ4|A0ABR3HCQ4_LOXSC	51.113	1168	1072	1131	99	0.0	1000	Kinesin motor domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_007732 PE=3 SV=1	TrEMBL
g4872.t1	tr|A0ABN8L935|A0ABN8L935_CHISP	49.612	1161	1072	1142	99	0.0	987	Kinesin motor domain-containing protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS5810 PE=3 SV=1	TrEMBL
g4872.t1	tr|A0A9J7DT96|A0A9J7DT96_SPOLT	49.229	1168	1072	1158	99	0.0	985	Kinesin-like protein Klp61F isoform X2 OS=Spodoptera litura OX=69820 GN=LOC111348800 PE=3 SV=1	TrEMBL
g4872.t1	tr|A0A9J7DQE2|A0A9J7DQE2_SPOLT	49.187	1169	1072	1159	99	0.0	981	Kinesin-like protein Klp61F isoform X1 OS=Spodoptera litura OX=69820 GN=LOC111348800 PE=3 SV=1	TrEMBL
g4872.t1	tr|A0A9P0HXA3|A0A9P0HXA3_SPOLI	49.354	1161	1072	1152	99	0.0	978	Kinesin motor domain-containing protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS1583 PE=3 SV=1	TrEMBL
g4872.t1	tr|A0A922CLF2|A0A922CLF2_MANSE	51.206	1119	1072	1078	99	0.0	977	Kinesin motor domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX007091 PE=3 SV=1	TrEMBL
g4873.t1	tr|A0A4C1Z0K7|A0A4C1Z0K7_EUMVA	87.719	627	704	824	94	0.0	1004	Protein masquerade OS=Eumeta variegata OX=151549 GN=mas PE=4 SV=1	TrEMBL
g4873.t1	tr|A0A4C1Z0K7|A0A4C1Z0K7_EUMVA	31.579	380	704	824	94	2.18e-22	112	Protein masquerade OS=Eumeta variegata OX=151549 GN=mas PE=4 SV=1	TrEMBL
g4873.t1	tr|A0A212F547|A0A212F547_DANPL	74.212	698	704	671	99	0.0	999	Serine protease H51 OS=Danaus plexippus plexippus OX=278856 GN=KGM_215180 PE=4 SV=1	TrEMBL
g4873.t1	tr|A0A821TS74|A0A821TS74_9NEOP	74.822	703	704	676	99	0.0	992	Peptidase S1 domain-containing protein OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS9622 PE=4 SV=1	TrEMBL
g4873.t1	tr|A0A9P0T8V6|A0A9P0T8V6_PIEBR	74.964	703	704	676	99	0.0	987	Peptidase S1 domain-containing protein OS=Pieris brassicae OX=7116 GN=PIBRA_LOCUS4604 PE=4 SV=1	TrEMBL
g4873.t1	tr|A0AAV1J7K7|A0AAV1J7K7_9NEOP	74.571	700	704	676	99	0.0	986	Peptidase S1 domain-containing protein OS=Leptosia nina OX=320188 GN=LNINA_LOCUS5041 PE=4 SV=1	TrEMBL
g4873.t1	tr|A0A6J1P851|A0A6J1P851_BICAN	76.385	686	704	667	97	0.0	976	Protein masquerade OS=Bicyclus anynana OX=110368 GN=LOC112057710 PE=4 SV=1	TrEMBL
g4873.t1	tr|A0A8S4SH96|A0A8S4SH96_9NEOP	73.088	706	704	679	100	0.0	972	Jg3784 protein OS=Pararge aegeria aegeria OX=348720 GN=jg3784 PE=4 SV=1	TrEMBL
g4873.t1	tr|A0A8J2QSG7|A0A8J2QSG7_9NEOP	70.571	700	704	639	99	0.0	944	(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS8288 PE=4 SV=1	TrEMBL
g4873.t1	tr|A0A8J2W3V9|A0A8J2W3V9_9NEOP	69.048	714	704	653	99	0.0	933	(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS8288 PE=4 SV=1	TrEMBL
g4873.t1	tr|A0A8J9V350|A0A8J9V350_9NEOP	70.057	698	704	673	99	0.0	931	Peptidase S1 domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS16190 PE=4 SV=1	TrEMBL
g4874.t1	tr|A0A4C1YV10|A0A4C1YV10_EUMVA	65.730	178	194	255	75	1.72e-52	176	Chromatin target of PRMT1 protein C-terminal domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_56005_1 PE=4 SV=1	TrEMBL
g4874.t1	tr|A0A9R0DH43|A0A9R0DH43_SPOFR	35.220	159	194	288	64	2.39e-14	78.2	Chromatin target of PRMT1 protein-like isoform X1 OS=Spodoptera frugiperda OX=7108 GN=LOC118278107 PE=4 SV=1	TrEMBL
g4874.t1	tr|A0A9P0HXI9|A0A9P0HXI9_SPOLI	34.591	159	194	287	64	2.24e-13	75.5	Chromatin target of PRMT1 protein C-terminal domain-containing protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS1585 PE=4 SV=1	TrEMBL
g4874.t1	tr|A0ACC0KM45|A0ACC0KM45_CHOFU	35.714	182	194	243	72	6.28e-13	73.6	Chromatin target of PRMT1 protein C-terminal domain-containing protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_011664 PE=4 SV=1	TrEMBL
g4874.t1	tr|A0A9J7IHG4|A0A9J7IHG4_SPOLT	33.962	159	194	287	64	2.25e-12	72.8	Chromatin target of PRMT1 protein-like OS=Spodoptera litura OX=69820 GN=LOC111348732 PE=4 SV=1	TrEMBL
g4874.t1	tr|A0ACC2QCA7|A0ACC2QCA7_9NEOP	33.750	160	194	304	64	2.45e-12	72.8	Chromatin target of PRMT1 protein C-terminal domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_008936 PE=4 SV=1	TrEMBL
g4874.t1	tr|A0AAD7YC62|A0AAD7YC62_MYTSE	35.625	160	194	315	64	2.62e-12	72.8	Chromatin target of PRMT1 protein C-terminal domain-containing protein OS=Mythimna separata OX=271217 GN=PYW07_009249 PE=4 SV=1	TrEMBL
g4874.t1	tr|A0A9R0EQV5|A0A9R0EQV5_SPOFR	34.591	159	194	287	64	3.86e-12	72.0	Chromatin target of PRMT1 protein-like isoform X2 OS=Spodoptera frugiperda OX=7108 GN=LOC118278107 PE=4 SV=1	TrEMBL
g4874.t1	tr|A0A2W1BW54|A0A2W1BW54_HELAM	35.333	150	194	278	58	9.18e-12	70.9	Chromatin target of PRMT1 protein C-terminal domain-containing protein OS=Helicoverpa armigera OX=29058 GN=HaOG203387 PE=4 SV=1	TrEMBL
g4874.t1	tr|A0A835KXV9|A0A835KXV9_SPOEX	34.591	159	194	288	64	1.86e-11	70.1	Chromatin target of PRMT1 protein C-terminal domain-containing protein OS=Spodoptera exigua OX=7107 GN=HW555_012485 PE=4 SV=1	TrEMBL
g4875.t1	tr|A0A7E5WDC1|A0A7E5WDC1_TRINI	84.511	368	376	368	98	0.0	654	nicotinamidase OS=Trichoplusia ni OX=7111 GN=LOC113501675 PE=3 SV=1	TrEMBL
g4875.t1	tr|A0A9P0BX65|A0A9P0BX65_CHRIL	84.239	368	376	368	98	0.0	653	nicotinamidase OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS7288 PE=3 SV=1	TrEMBL
g4875.t1	tr|A0ABN8EE47|A0ABN8EE47_CHISP	82.703	370	376	370	98	0.0	651	nicotinamidase OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS5813 PE=3 SV=1	TrEMBL
g4875.t1	tr|A0A6J1P826|A0A6J1P826_BICAN	83.696	368	376	369	98	0.0	650	nicotinamidase OS=Bicyclus anynana OX=110368 GN=LOC112057711 PE=3 SV=2	TrEMBL
g4875.t1	tr|A0AAD7YBM9|A0AAD7YBM9_MYTSE	84.426	366	376	368	97	0.0	650	nicotinamidase OS=Mythimna separata OX=271217 GN=PYW07_009250 PE=3 SV=1	TrEMBL
g4875.t1	tr|A0ABR3HD10|A0ABR3HD10_LOXSC	83.784	370	376	370	98	0.0	650	nicotinamidase OS=Loxostege sticticalis OX=481309 GN=ABMA27_007727 PE=3 SV=1	TrEMBL
g4875.t1	tr|A0A8S0YXU6|A0A8S0YXU6_ARCPL	82.880	368	376	375	98	0.0	649	nicotinamidase OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS5030 PE=3 SV=1	TrEMBL
g4875.t1	tr|A0ACC2QDV5|A0ACC2QDV5_9NEOP	84.426	366	376	368	97	0.0	648	nicotinamidase OS=Mythimna loreyi OX=667449 GN=PYW08_008937 PE=3 SV=1	TrEMBL
g4875.t1	tr|A0A9J7DQ76|A0A9J7DQ76_SPOLT	84.551	356	376	407	95	0.0	644	nicotinamidase OS=Spodoptera litura OX=69820 GN=LOC111348731 PE=3 SV=1	TrEMBL
g4875.t1	tr|A0ABM3MHP9|A0ABM3MHP9_GALME	81.989	372	376	370	99	0.0	644	nicotinamidase OS=Galleria mellonella OX=7137 GN=LOC128200703 PE=3 SV=1	TrEMBL
g4876.t1	tr|A0ACC2QQI3|A0ACC2QQI3_9NEOP	52.941	68	150	109	44	1.29e-11	65.9	Uncharacterized protein OS=Mythimna loreyi OX=667449 GN=PYW08_004672 PE=4 SV=1	TrEMBL
g4876.t1	tr|A0ACC1D328|A0ACC1D328_9NEOP	42.391	92	150	240	61	6.38e-11	67.0	Tc1-like transposase DDE domain-containing protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_006070 PE=4 SV=1	TrEMBL
g4876.t1	tr|A0ACF8M8H7|A0ACF8M8H7_9NEOP	32.787	122	150	157	68	1.39e-09	61.6	Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_015021 PE=4 SV=1	TrEMBL
g4876.t1	tr|A0A9P0BKV0|A0A9P0BKV0_CHRIL	51.515	66	150	801	74	1.22e-08	61.6	Homeobox protein rough OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS2019 PE=4 SV=1	TrEMBL
g4876.t1	tr|A0A9P0BKV0|A0A9P0BKV0_CHRIL	41.176	51	150	801	74	1.1	38.5	Homeobox protein rough OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS2019 PE=4 SV=1	TrEMBL
g4876.t1	tr|A0A7E5W6I2|A0A7E5W6I2_TRINI	55.769	52	150	220	35	4.78e-08	58.9	Uncharacterized protein LOC113499852 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113499852 PE=4 SV=1	TrEMBL
g4876.t1	tr|A0A6J2JSK9|A0A6J2JSK9_BOMMA	28.467	137	150	169	75	4.94e-08	57.8	Uncharacterized protein LOC114244599 OS=Bombyx mandarina OX=7092 GN=LOC114244599 PE=4 SV=1	TrEMBL
g4876.t1	tr|A0AAV1M3U5|A0AAV1M3U5_9NEOP	41.758	91	150	141	58	5.07e-08	57.4	Tc1-like transposase DDE domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS20888 PE=4 SV=1	TrEMBL
g4876.t1	tr|A0ACC2QAV2|A0ACC2QAV2_9NEOP	52.632	57	150	488	59	6.91e-08	59.3	Tc1-like transposase DDE domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_008258 PE=4 SV=1	TrEMBL
g4876.t1	tr|A0ACC2QAV2|A0ACC2QAV2_9NEOP	57.500	40	150	488	59	0.44	39.7	Tc1-like transposase DDE domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_008258 PE=4 SV=1	TrEMBL
g4876.t1	tr|A0ACF8M2E9|A0ACF8M2E9_9NEOP	41.758	91	150	170	57	7.77e-08	57.4	Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_001897 PE=4 SV=1	TrEMBL
g4876.t1	tr|A0A7E5W6D6|A0A7E5W6D6_TRINI	55.769	52	150	385	35	7.97e-08	58.9	Uncharacterized protein LOC113499852 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113499852 PE=4 SV=1	TrEMBL
g4877.t1	tr|A0A4C1YVF7|A0A4C1YVF7_EUMVA	70.732	123	158	204	78	9.59e-29	112	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_55997_1 PE=4 SV=1	TrEMBL
g4877.t1	tr|A0A8S3Y8A4|A0A8S3Y8A4_PARAO	40.260	154	158	167	97	9.00e-27	106	(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS26972 PE=4 SV=1	TrEMBL
g4877.t1	tr|A0ACC1CKF7|A0ACC1CKF7_9NEOP	40.411	146	158	165	92	6.04e-26	104	Uncharacterized protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_012004 PE=4 SV=1	TrEMBL
g4877.t1	tr|A0A0L7LUL1|A0A0L7LUL1_OPEBR	40.645	155	158	169	97	2.54e-23	98.2	Uncharacterized protein OS=Operophtera brumata OX=104452 GN=OBRU01_00994 PE=4 SV=1	TrEMBL
g4877.t1	tr|A0A921Z4R2|A0A921Z4R2_MANSE	41.497	147	158	170	92	5.24e-20	89.4	Uncharacterized protein OS=Manduca sexta OX=7130 GN=O3G_MSEX007075 PE=4 SV=1	TrEMBL
g4877.t1	tr|A0AAU9U7N2|A0AAU9U7N2_EUPED	39.216	153	158	178	97	1.14e-19	89.0	Uncharacterized protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS11002 PE=4 SV=1	TrEMBL
g4877.t1	tr|A0ACC2QAU8|A0ACC2QAU8_9NEOP	44.218	147	158	175	92	1.33e-17	83.6	Uncharacterized protein OS=Mythimna loreyi OX=667449 GN=PYW08_008939 PE=4 SV=1	TrEMBL
g4877.t1	tr|A0ABQ7QWP7|A0ABQ7QWP7_PLUXY	41.830	153	158	177	97	2.50e-17	82.8	Uncharacterized protein OS=Plutella xylostella OX=51655 GN=JYU34_005437 PE=4 SV=1	TrEMBL
g4877.t1	tr|A0AAD7YBK2|A0AAD7YBK2_MYTSE	42.177	147	158	175	92	4.16e-17	82.0	Uncharacterized protein OS=Mythimna separata OX=271217 GN=PYW07_009252 PE=4 SV=1	TrEMBL
g4877.t1	tr|A0A9R0DH97|A0A9R0DH97_SPOFR	41.096	146	158	174	92	2.44e-16	80.1	Uncharacterized protein LOC118278211 OS=Spodoptera frugiperda OX=7108 GN=LOC118278211 PE=4 SV=1	TrEMBL
g4878.t2	tr|A0A4C1Z0I8|A0A4C1Z0I8_EUMVA	80.420	143	159	159	89	2.51e-69	214	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_55996_1 PE=4 SV=1	TrEMBL
g4878.t2	tr|A0A921Z5F6|A0A921Z5F6_MANSE	44.340	106	159	148	65	7.75e-13	70.5	Uncharacterized protein OS=Manduca sexta OX=7130 GN=O3G_MSEX007073 PE=4 SV=1	TrEMBL
g4878.t2	tr|A0A212F537|A0A212F537_DANPL	36.691	139	159	171	85	3.73e-12	69.3	Uncharacterized protein OS=Danaus plexippus plexippus OX=278856 GN=KGM_215222 PE=4 SV=1	TrEMBL
g4878.t2	tr|A0A9N9RAY6|A0A9N9RAY6_9NEOP	39.474	114	159	165	65	7.22e-10	63.2	Uncharacterized protein OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS10650 PE=4 SV=1	TrEMBL
g4878.t2	tr|A0A6J1WJS7|A0A6J1WJS7_GALME	41.346	104	159	158	62	7.49e-10	62.8	Uncharacterized protein LOC113514588 OS=Galleria mellonella OX=7137 GN=LOC113514588 PE=4 SV=1	TrEMBL
g4878.t2	tr|A0ACC2QEU6|A0ACC2QEU6_9NEOP	35.000	120	159	164	69	1.03e-09	62.4	Uncharacterized protein OS=Mythimna loreyi OX=667449 GN=PYW08_008940 PE=4 SV=1	TrEMBL
g4878.t2	tr|A0AAU9UCT9|A0AAU9UCT9_EUPED	39.130	115	159	164	65	5.62e-09	60.5	Uncharacterized protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS11001 PE=4 SV=1	TrEMBL
g4878.t2	tr|A0ABQ7QWR4|A0ABQ7QWR4_PLUXY	36.641	131	159	168	65	9.15e-09	60.1	Uncharacterized protein OS=Plutella xylostella OX=51655 GN=JYU34_005445 PE=4 SV=1	TrEMBL
g4878.t2	tr|A0A8S4G6Z4|A0A8S4G6Z4_PLUXY	49.296	71	159	168	44	1.20e-08	59.7	(diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS13674 PE=4 SV=1	TrEMBL
g4878.t2	tr|A0ABN8IBK7|A0ABN8IBK7_9NEOP	32.000	125	159	155	71	1.71e-08	59.3	Uncharacterized protein (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS8436 PE=4 SV=1	TrEMBL
g4879.t1	tr|A0A6J1P848|A0A6J1P848_BICAN	71.941	948	951	930	99	0.0	1408	Ubiquitin carboxyl-terminal hydrolase OS=Bicyclus anynana OX=110368 GN=LOC112057717 PE=3 SV=2	TrEMBL
g4879.t1	tr|A0ACC1CKT5|A0ACC1CKT5_9NEOP	71.278	947	951	934	99	0.0	1394	Ubiquitin carboxyl-terminal hydrolase OS=Dendrolimus kikuchii OX=765133 GN=K1T71_012002 PE=3 SV=1	TrEMBL
g4879.t1	tr|A0A7E5WDB7|A0A7E5WDB7_TRINI	73.319	952	951	940	99	0.0	1382	Ubiquitin carboxyl-terminal hydrolase OS=Trichoplusia ni OX=7111 GN=LOC113501671 PE=3 SV=1	TrEMBL
g4879.t1	tr|A0ABR3HCM1|A0ABR3HCM1_LOXSC	72.919	949	951	934	99	0.0	1380	Ubiquitin carboxyl-terminal hydrolase OS=Loxostege sticticalis OX=481309 GN=ABMA27_007723 PE=3 SV=1	TrEMBL
g4879.t1	tr|A0A9N9RBS7|A0A9N9RBS7_9NEOP	71.504	951	951	926	99	0.0	1379	Ubiquitin carboxyl-terminal hydrolase OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS10649 PE=3 SV=1	TrEMBL
g4879.t1	tr|A0A7E5WDB1|A0A7E5WDB1_TRINI	73.242	953	951	941	99	0.0	1377	Ubiquitin carboxyl-terminal hydrolase OS=Trichoplusia ni OX=7111 GN=LOC113501671 PE=3 SV=1	TrEMBL
g4879.t1	tr|A0A821U2W1|A0A821U2W1_9NEOP	72.574	948	951	923	99	0.0	1367	Ubiquitin carboxyl-terminal hydrolase OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS9628 PE=3 SV=1	TrEMBL
g4879.t1	tr|A0A9P0THV5|A0A9P0THV5_PIEBR	72.410	946	951	923	99	0.0	1367	Ubiquitin carboxyl-terminal hydrolase OS=Pieris brassicae OX=7116 GN=PIBRA_LOCUS4598 PE=3 SV=1	TrEMBL
g4879.t1	tr|A0A9P0T9Y8|A0A9P0T9Y8_PIEBR	72.304	946	951	921	99	0.0	1364	Ubiquitin carboxyl-terminal hydrolase OS=Pieris brassicae OX=7116 GN=PIBRA_LOCUS4598 PE=3 SV=1	TrEMBL
g4879.t1	tr|A0ABN8IE59|A0ABN8IE59_9NEOP	71.563	953	951	938	99	0.0	1352	Ubiquitin carboxyl-terminal hydrolase (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS8435 PE=3 SV=1	TrEMBL
g4880.t1	tr|A0AAU9U931|A0AAU9U931_EUPED	80.303	198	202	222	95	3.18e-100	296	Synapse-associated protein of 47 kDa OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS10999 PE=4 SV=1	TrEMBL
g4880.t1	tr|A0A194RDE7|A0A194RDE7_PAPMA	80.711	197	202	223	95	2.47e-99	295	Synapse-associated protein of 47 kDa OS=Papilio machaon OX=76193 GN=RR48_09418 PE=4 SV=1	TrEMBL
g4880.t1	tr|A0AAU9U9L5|A0AAU9U9L5_EUPED	79.104	201	202	225	95	3.86e-98	291	Synapse-associated protein of 47 kDa OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS10999 PE=4 SV=1	TrEMBL
g4880.t1	tr|A0A6J1P858|A0A6J1P858_BICAN	79.602	201	202	412	95	2.18e-96	294	Synapse-associated protein of 47 kDa OS=Bicyclus anynana OX=110368 GN=LOC112057718 PE=4 SV=1	TrEMBL
g4880.t1	tr|A0ABR3HCN9|A0ABR3HCN9_LOXSC	81.218	197	202	409	95	7.55e-95	290	BSD domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_007722 PE=4 SV=1	TrEMBL
g4880.t1	tr|A0A8B8ISI7|A0A8B8ISI7_VANTA	79.188	197	202	408	95	1.25e-94	289	Synapse-associated protein of 47 kDa isoform X2 OS=Vanessa tameamea OX=334116 GN=LOC113403742 PE=4 SV=1	TrEMBL
g4880.t1	tr|A0A8S0ZIL9|A0A8S0ZIL9_ARCPL	75.829	211	202	205	97	8.64e-94	280	Synapse-associated protein of 47 kDa OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS5020 PE=4 SV=1	TrEMBL
g4880.t1	tr|A0A8S3YEM8|A0A8S3YEM8_PARAO	78.894	199	202	409	95	1.29e-93	286	(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS26979 PE=4 SV=1	TrEMBL
g4880.t1	tr|A0A5E4Q8X6|A0A5E4Q8X6_9NEOP	77.889	199	202	367	95	1.44e-93	285	BSD domain-containing protein OS=Leptidea sinapis OX=189913 GN=LSINAPIS_LOCUS6633 PE=4 SV=1	TrEMBL
g4880.t1	tr|A0ABR3HCM4|A0ABR3HCM4_LOXSC	80.000	200	202	372	95	1.68e-93	285	BSD domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_007722 PE=4 SV=1	TrEMBL
g4881.t1	tr|A0A212FC73|A0A212FC73_DANPL	87.209	172	175	296	98	4.91e-113	331	Seven in absentia OS=Danaus plexippus plexippus OX=278856 GN=KGM_207271 PE=4 SV=1	TrEMBL
g4881.t1	tr|A0A8J2VWX6|A0A8J2VWX6_9NEOP	86.628	172	175	296	98	2.77e-112	329	(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS2651 PE=4 SV=1	TrEMBL
g4881.t1	tr|A0ABN8HT60|A0ABN8HT60_9NEOP	85.965	171	175	298	98	8.39e-112	328	E3 ubiquitin-protein ligase Sina-like RING finger domain-containing protein (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS1938 PE=4 SV=1	TrEMBL
g4881.t1	tr|A0A8J9VTI8|A0A8J9VTI8_9NEOP	85.465	172	175	296	98	2.98e-111	326	E3 ubiquitin-protein ligase Sina-like RING finger domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS14686 PE=4 SV=1	TrEMBL
g4881.t1	tr|A0A9N9RCV7|A0A9N9RCV7_9NEOP	84.884	172	175	298	98	6.86e-111	325	E3 ubiquitin-protein ligase Sina-like RING finger domain-containing protein OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS11194 PE=4 SV=1	TrEMBL
g4881.t1	tr|A0ACC1D4Q7|A0ACC1D4Q7_9NEOP	85.380	171	175	298	98	1.28e-110	325	E3 ubiquitin-protein ligase Sina-like RING finger domain-containing protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_006210 PE=4 SV=1	TrEMBL
g4881.t1	tr|A0A0N1IEK6|A0A0N1IEK6_PAPMA	86.550	171	175	300	98	2.22e-110	324	E3 ubiquitin-protein ligase sina OS=Papilio machaon OX=76193 GN=RR48_05256 PE=4 SV=1	TrEMBL
g4881.t1	tr|A0A8J2QEH4|A0A8J2QEH4_9NEOP	86.047	172	175	295	98	2.53e-109	321	(African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS2651 PE=4 SV=1	TrEMBL
g4881.t1	tr|A0A8B8HTH6|A0A8B8HTH6_VANTA	84.302	172	175	296	98	4.58e-109	321	Zinc finger TRAF-type-containing protein 1-like OS=Vanessa tameamea OX=334116 GN=LOC113393998 PE=4 SV=1	TrEMBL
g4881.t1	tr|A0ABN8EC62|A0ABN8EC62_CHISP	86.826	167	175	330	95	5.69e-109	322	E3 ubiquitin-protein ligase Sina-like RING finger domain-containing protein (Fragment) OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS1801 PE=4 SV=1	TrEMBL
g4882.t1	tr|A0A4C1YJB2|A0A4C1YJB2_EUMVA	58.974	78	84	242	89	4.04e-14	72.8	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_60575_1 PE=4 SV=1	TrEMBL
g4882.t1	tr|A0A135L9U0|A0A135L9U0_PENPA	34.667	75	84	718	76	2.8	35.0	Hpc2-related domain-containing protein OS=Penicillium patulum OX=5078 GN=PGRI_045850 PE=4 SV=1	TrEMBL
g4882.t1	tr|A0A9P6QCC5|A0A9P6QCC5_9FUNG	31.429	70	84	2072	83	3.0	35.0	Uncharacterized protein OS=Mortierella polycephala OX=41804 GN=BG011_004683 PE=3 SV=1	TrEMBL
