gene_id	combined_rank	final_score_RNA	annotation_score_before_RNA	final_score	RNA_score	Larva_expression_score	Larva_specificity_score	Larva_TPM	Adult_TPM	Pupa_TPM	Egg_TPM	Non_larval_mean_TPM	Larva_vs_nonLarva_ratio	Larva_expression	Highest_expression_stage	Larva_stage_dominant	RNA_matched	rank	decision	reason	sequence_length	best_hit_accession	best_hit_species	best_hit_taxid	best_hit_lineage	best_identity_pct	best_query_coverage_pct	best_evalue	best_bitscore	qualifying_hits	total_blast_hits	arthropod_fraction	bacterial_fraction	fungal_fraction	non_arthropod_eukaryote_fraction	other_prokaryote_fraction	taxonomy_classification	homology_score	taxonomy_score	annotation_score	interpro_score	target_class_score	functional_description	interpro_accessions	interpro_descriptions	pfam	panther	go_terms	functional_keywords	target_class	best_hit_description	TPM_sample_1	NumReads_sample_1	stage_sample_1	TPM_sample_2	NumReads_sample_2	stage_sample_2	TPM_sample_3	NumReads_sample_3	stage_sample_3	TPM_sample_4	NumReads_sample_4	stage_sample_4	TPM_sample_5	NumReads_sample_5	stage_sample_5	Larva_log2_TPM	Non_larval_log2_TPM	Egg_log2_TPM	Adult_log2_TPM	Pupa_log2_TPM
g16796	68	79.574605440258	88.139	88.139	31.04303626838669	51.738393780644486	0.0	108.23154550000001	185.58348	55.770814	226.023776	155.79269	0.6966622327864903	Very High	Egg	False	True	85	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	470	tr|A0ABR3HCD7|A0ABR3HCD7_LOXSC	Loxostege sticticalis	481309	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	76.674	98.0	0.0	751.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	97.964	100.0	30.0	100.0	95.0	Peptidase S10, serine carboxypeptidase	IPR001563; IPR029058; IPR018202; IPR033124	Peptidase S10, serine carboxypeptidase; Alpha/Beta hydrolase fold; Serine carboxypeptidase, serine active site; Serine carboxypeptidases, histidine active site	PF00450; Serine carboxypeptidase	PTHR11802; SERINE PROTEASE FAMILY S10 SERINE CARBOXYPEPTIDASE	GO:0004185(PANTHER)|GO:0004185(InterPro)|GO:0006508(InterPro); GO:0004185(InterPro)|GO:0006508(InterPro); GO:0004185(InterPro)	enzyme; digestion	DIGESTION	tr|A0ABR3HCD7|A0ABR3HCD7_LOXSC Carboxypeptidase OS=Loxostege sticticalis OX=481309 GN=ABMA27_008727 PE=3 SV=1	55.770814	303.0	Pupa	185.58348	996.0	Adult	110.448346	808.0	Larva	106.014745	954.0	Larva	226.023776	684.0	Egg	6.771245749001144	7.292714489364418	7.826699587383627	7.543677446183373	5.827077522519954
g16240	69	79.53536292214405	87.164	87.164	36.30641948096022	53.228963058074044	10.922604115289488	124.0467305	131.163631	38.156364	84.59652	84.63883833333334	1.4601637870574415	Very High	Adult	False	True	144	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	399	tr|A0A4C1ZIZ2|A0A4C1ZIZ2_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	67.885	96.0	0.0	558.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	94.713	100.0	30.0	100.0	95.0	Serpin domain	IPR023796; IPR036186; IPR042178; IPR000215; IPR042185	Serpin domain; Serpin superfamily; Serpin superfamily, domain 1; Serpin family; Serpin superfamily, domain 2	PF00079; Serpin (serine protease inhibitor)	PTHR11461; SERINE PROTEASE INHIBITOR, SERPIN	GO:0004867(InterPro)|GO:0005576(InterPro)|GO:0005615(PANTHER)	enzyme; digestion	DIGESTION	tr|A0A4C1ZIZ2|A0A4C1ZIZ2_EUMVA Serine protease inhibitor 77Ba OS=Eumeta variegata OX=151549 GN=Spn77Ba PE=3 SV=1	38.156364	169.0	Pupa	131.163631	571.0	Adult	120.372532	714.0	Larva	127.720929	937.0	Larva	84.59652	209.0	Egg	6.966323526757021	6.4201933209925475	6.4194802387007135	7.046181418098517	5.29117489959628
g15833	70	79.5314355039051	87.059	87.059	36.875236692700696	23.255897903388767	44.80424487666859	7.245507	0.824441	0.414102	0.99707	0.7452043333333332	4.724665669521411	Moderate	Larva	True	True	159	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	605	tr|A0A4C1X464|A0A4C1X464_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	83.967	100.0	0.0	1037.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	99.364	100.0	30.0	100.0	85.0	Toll/interleukin-1 receptor homology (TIR) domain	IPR000157; IPR003591; IPR032675; IPR001611; IPR035897	Toll/interleukin-1 receptor homology (TIR) domain; Leucine-rich repeat, typical subtype; Leucine-rich repeat domain superfamily; Leucine-rich repeat; Toll/interleukin-1 receptor homology (TIR) domain superfamily	PF13855; Leucine rich repeat; PF01582; TIR domain	PTHR24365; TOLL-LIKE RECEPTOR	GO:0007165(InterPro); GO:0005515(InterPro); GO:0005886(PANTHER)|GO:0006954(PANTHER)|GO:0007165(PANTHER)|GO:0038023(PANTHER)	receptor	SIGNALING	tr|A0A4C1X464|A0A4C1X464_EUMVA Toll-like receptor 6 OS=Eumeta variegata OX=151549 GN=TLR6 PE=3 SV=1	0.414102	15.005	Pupa	0.824441	30.065	Adult	5.723406	284.945	Larva	8.767608	526.157	Larva	0.99707	20.019	Egg	3.0436082048692517	0.8033959610358223	0.9978849020773022	0.867454496834307	0.49988618633320925
g13179	71	79.28146255652803	86.309	86.309	39.458750376853594	65.76458396142266	0.0	388.888801	3161.162146	819.98316	4265.846469	2748.9972583333333	0.14177788716643902	Very High	Egg	False	True	386	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	219	tr|A0A4C1UYD8|A0A4C1UYD8_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	99.543	100.0	6.55e-156	450.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	99.364	100.0	10.0	100.0	100.0	Drosophila Developmental Transcription Regulators	IPR051095; IPR000210; IPR011333	Drosophila Developmental Transcription Regulators; BTB/POZ domain; SKP1/BTB/POZ domain superfamily	PF00651; BTB/POZ domain	PTHR23110; BTB DOMAIN TRANSCRIPTION FACTOR	GO:0005634(PANTHER)|GO:0006357(PANTHER); GO:0005515(InterPro)	transcription_factor; transporter; development	GROWTH_DEVELOPMENT	Modifier of mdg4 OS=Eumeta variegata OX=151549 GN=mod(mdg4) PE=4 SV=1	819.98316	2886.005	Pupa	3161.162146	10858.562	Adult	240.726009	1125.994	Larva	537.051593	3130.992	Larva	4265.846469	8391.124	Egg	8.606918905747	11.42521446497543	12.05895448463226	11.626695631242766	9.681208819532182
g13780	72	79.21940895009591	86.459	86.459	38.195059667306076	22.405459609623893	49.379459753829344	6.6333025	0.253526	0.882648	0.0	0.37872466666666665	5.536495200637111	Moderate	Larva	True	True	349	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	178	tr|A0A4C1WHH1|A0A4C1WHH1_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	74.534	90.0	1.79e-67	218.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	92.364	100.0	30.0	100.0	95.0	Serine protease-like, trypsin family, histidine active site	IPR018114; IPR001254; IPR009003	Serine protease-like, trypsin family, histidine active site; Serine proteases, trypsin domain; Peptidase S1, PA clan	PF00089; Trypsin	PTHR24276; POLYSERASE-RELATED	GO:0004252(InterPro)|GO:0006508(InterPro); GO:0004252(PANTHER)	enzyme; digestion	DIGESTION	tr|A0A4C1WHH1|A0A4C1WHH1_EUMVA Trypsin CFT-1 OS=Eumeta variegata OX=151549 GN=EVAR_45630_1 PE=3 SV=1	0.882648	7.0	Pupa	0.253526	2.0	Adult	4.739988	51.0	Larva	8.526617	112.0	Larva	0.0	0.0	Egg	2.9323073649966873	0.46333437730522015	0.0	0.3259919201304105	0.9127632834752576
g1101	73	79.17643701912017	86.849	86.849	35.69858012746782	37.60759981293604	20.33505059926549	29.3133755	11.100951	13.824122	17.020047	13.981706666666668	2.0233592990740705	High	Larva	True	True	290	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	536	tr|A0A4C1X6I1|A0A4C1X6I1_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	91.771	99.0	0.0	1044.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	98.664	100.0	30.0	100.0	85.0	Pyruvate kinase, C-terminal	IPR015795; IPR036918; IPR011037; IPR001697; IPR015806; IPR040442; IPR015813; IPR018209; IPR015793	Pyruvate kinase, C-terminal; Pyruvate kinase, C-terminal domain superfamily; Pyruvate kinase-like, insert domain superfamily; Pyruvate kinase; Pyruvate kinase, insert domain superfamily; Pyruvate kinase-like domain superfamily; Pyruvate/Phosphoenolpyruvate kinase-like domain superfamily; Pyruvate kinase, active site; Pyruvate kinase, barrel	PF02887; Pyruvate kinase, alpha/beta domain; PF00224; Pyruvate kinase, barrel domain	PTHR11817; PYRUVATE KINASE	GO:0000287(InterPro)|GO:0004743(InterPro)|GO:0006096(InterPro)|GO:0030955(InterPro); GO:0004743(InterPro)|GO:0006096(InterPro)	enzyme	SIGNALING	Pyruvate kinase (Fragment) OS=Eumeta variegata OX=151549 GN=PyK PE=3 SV=1	13.824122	2220.202	Pupa	11.100951	1798.78	Adult	29.877537	6610.861	Larva	28.749214	7646.786	Larva	17.020047	1513.497	Egg	4.9218826050750915	3.9051300751118165	4.171530868890007	3.597048526607926	3.889874754548579
g10834	74	79.1287599185865	85.859	85.859	40.99073279057664	68.3178879842944	0.0	490.5116335	114.676275	1407.250823	16.673086	512.8667280000001	0.9564963184384259	Very High	Pupa	False	True	474	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	258	tr|A0A4C1ZSN6|A0A4C1ZSN6_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	90.31	100.0	1.07e-128	374.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	99.364	100.0	10.0	97.0	100.0	Larval/pupal cuticle protein	IPR050468; IPR000618	Larval/pupal cuticle protein; Insect cuticle protein	PF00379; Insect cuticle protein	PTHR10380; CUTICLE PROTEIN	GO:0008010(PANTHER)|GO:0062129(PANTHER)		CHITIN	Adult-specific rigid cuticular protein 12.6 OS=Eumeta variegata OX=151549 GN=EVAR_57264_1 PE=4 SV=1	1407.250823	3460.0	Pupa	114.676275	273.0	Adult	531.394009	1738.0	Larva	449.629258	1861.0	Larva	16.673086	23.0	Egg	8.941081753632814	9.005250432882242	4.143482074118437	6.853949190351068	10.459688599369441
g2100	75	79.02729130237721	88.139	88.139	27.39427534918144	24.145095555827726	19.76804503921202	7.9381835	3.838732	6.485388	0.19137	3.5051633333333334	1.9839865591258623	Moderate	Larva	True	True	90	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	319	tr|A0A4C1SI89|A0A4C1SI89_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	87.898	98.0	0.0	587.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	97.964	100.0	30.0	100.0	95.0	Triacylglycerol lipase family	IPR000734; IPR013818; IPR029058	Triacylglycerol lipase family; Lipase; Alpha/Beta hydrolase fold	PF00151; Lipase	PTHR11610; LIPASE	GO:0016298(InterPro); GO:0005615(PANTHER)|GO:0016042(PANTHER)|GO:0016298(InterPro)|GO:0016298(PANTHER)|GO:0017171(PANTHER)	enzyme; digestion	DIGESTION	Lipase domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_70587_1 PE=3 SV=1	6.485388	61.0	Pupa	3.838732	36.0	Adult	5.862416	75.0	Larva	10.013951	156.0	Larva	0.19137	1.0	Egg	3.1599816634197095	2.171579411459109	0.2526215360120193	2.2746290357267753	2.9040770993388794
g14449	76	78.98284692597414	86.009	86.009	39.16797950649429	59.48938061025921	8.685877850846916	219.65577150000001	384.49142	73.514388	28.886993	162.29760033333335	1.3512493205630918	Very High	Adult	False	True	444	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	436	tr|A0A4C1U540|A0A4C1U540_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	79.71	95.0	0.0	696.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	95.864	100.0	30.0	100.0	85.0	Neurotransmitter-gated ion-channel ligand-binding domain superfamily	IPR036734; IPR006201; IPR006202; IPR036719; IPR038050	Neurotransmitter-gated ion-channel ligand-binding domain superfamily; Neurotransmitter-gated ion-channel; Neurotransmitter-gated ion-channel ligand-binding domain; Neurotransmitter-gated ion-channel transmembrane domain superfamily; Neuronal acetylcholine receptor	PF02931; Neurotransmitter-gated ion-channel ligand binding domain	PTHR18945; NEUROTRANSMITTER GATED ION CHANNEL	GO:0005230(InterPro)|GO:0006811(InterPro)|GO:0016020(InterPro); GO:0004888(InterPro)|GO:0005216(InterPro)|GO:0016020(InterPro)|GO:0034220(InterPro); GO:0006811(InterPro)|GO:0016020(InterPro)	receptor; transporter; membrane	SIGNALING	tr|A0A4C1U540|A0A4C1U540_EUMVA Acetylcholine receptor subunit alpha-like 2 OS=Eumeta variegata OX=151549 GN=nAChRalpha2 PE=4 SV=1	73.514388	364.062	Pupa	384.49142	1876.899	Adult	235.829274	1568.937	Larva	203.482269	1669.094	Larva	28.886993	79.732	Egg	7.785653672894347	7.351359780352001	4.90144584629554	8.59055493976924	6.21944711767135
g14934	77	78.95501985182098	87.059	87.059	33.032465678806616	55.054109464677694	0.0	146.5631805	324.154356	375.234285	241.893948	313.76086300000003	0.46881044578912584	Very High	Pupa	False	True	165	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	386	tr|A0A0L7LBW4|A0A0L7LBW4_OPEBR	Operophtera brumata	104452	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	95.337	100.0	0.0	767.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	99.364	100.0	30.0	100.0	85.0	AdipoR/Haemolysin-III-related	IPR004254	AdipoR/Haemolysin-III-related	PF03006; Haemolysin-III related	PTHR20855; ADIPOR/PROGESTIN RECEPTOR-RELATED	GO:0016020(InterPro); GO:0005886(PANTHER)|GO:0016020(InterPro)|GO:0033211(PANTHER)|GO:0038023(PANTHER)	receptor	SIGNALING	tr|A0A0L7LBW4|A0A0L7LBW4_OPEBR ADIPOR-like receptor OS=Operophtera brumata OX=104452 GN=OBRU01_11935 PE=3 SV=1	375.234285	1593.0	Pupa	324.154356	1351.0	Adult	133.141535	756.0	Larva	159.984826	1125.0	Larva	241.893948	573.0	Egg	7.20518897935333	8.298112358746152	7.924182733683617	8.344980941055594	8.555487512707382
g8856	78	78.94051358138456	86.617	86.617	35.44042387589699	53.60355034908181	8.195734166119765	128.368944	163.242752	99.576625	26.322084	96.38048700000002	1.3284893923358585	Very High	Adult	False	True	332	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	394	tr|A0A4C1V0P1|A0A4C1V0P1_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	75.35	91.0	0.0	580.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	92.89	100.0	30.0	100.0	95.0	Serpin domain	IPR023796; IPR023795; IPR000215; IPR036186; IPR042185; IPR042178	Serpin domain; Serpin, conserved site; Serpin family; Serpin superfamily; Serpin superfamily, domain 2; Serpin superfamily, domain 1	PF00079; Serpin (serine protease inhibitor)	PTHR11461; SERINE PROTEASE INHIBITOR, SERPIN	GO:0004867(InterPro)|GO:0005615(InterPro)|GO:0005615(PANTHER)	enzyme; digestion	DIGESTION	Serine protease inhibitor 77Ba OS=Eumeta variegata OX=151549 GN=Spn77Ba PE=3 SV=1	99.576625	434.0	Pupa	163.242752	699.0	Adult	126.668689	739.0	Larva	130.069199	939.0	Larva	26.322084	64.0	Egg	7.015347518739065	6.605560810433078	4.7719956247012565	7.359685895881672	6.6521512373132365
g14161	79	78.87424320081233	88.649	88.649	23.483954672082113	22.136603735208187	13.004981077393001	6.449383	6.029226	2.111949	3.098402	3.746525666666667	1.5694391062318775	Moderate	Larva	True	True	15	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	437	tr|A0A4C1V3W7|A0A4C1V3W7_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	80.822	100.0	0.0	749.0	12	12	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	99.664	100.0	30.0	100.0	95.0	Sushi/SCR/CCP superfamily	IPR035976; IPR001254; IPR001314; IPR018114; IPR009003	Sushi/SCR/CCP superfamily; Serine proteases, trypsin domain; Peptidase S1A, chymotrypsin family; Serine protease-like, trypsin family, histidine active site; Peptidase S1, PA clan	PF00089; Trypsin	PTHR24252; ACROSIN-RELATED	GO:0004252(InterPro)|GO:0006508(InterPro)	enzyme; digestion	DIGESTION	tr|A0A4C1V3W7|A0A4C1V3W7_EUMVA Modular serine protease OS=Eumeta variegata OX=151549 GN=modSP PE=4 SV=1	2.111949	133.339	Pupa	6.029226	383.624	Adult	4.397383	382.026	Larva	8.501383	888.92	Larva	3.098402	108.347	Egg	2.8971209383664043	2.246871884496754	2.035061500933364	2.813365840444712	1.6378184169918453
g18260	80	78.84590425010757	87.059	87.059	32.305028334050505	25.625023056565787	29.82503625027759	9.222433	5.123915	1.390251	1.394308	2.636158	2.8113280556015443	Moderate	Larva	True	True	210	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	748	tr|A0A4C1XRM5|A0A4C1XRM5_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	90.642	100.0	0.0	1400.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	99.364	100.0	30.0	100.0	85.0	Ankyrin repeat	IPR002110; IPR036770; IPR052076; IPR005821	Ankyrin repeat; Ankyrin repeat-containing domain superfamily; Transient receptor potential cation channel; Ion transport domain	PF12796; Ankyrin repeats (3 copies); PF00520; Ion transport protein	PTHR47143; TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL PROTEIN PAINLESS	GO:0005515(InterPro); GO:0022857(PANTHER)|GO:0034220(PANTHER)|GO:1902495(PANTHER); GO:0005216(InterPro)|GO:0006811(InterPro)|GO:0016020(InterPro)|GO:0055085(InterPro)	receptor; transporter	SIGNALING	tr|A0A4C1XRM5|A0A4C1XRM5_EUMVA Transient receptor potential channel pyrexia OS=Eumeta variegata OX=151549 GN=pyx PE=4 SV=1	1.390251	26.39	Pupa	5.123915	97.595	Adult	6.555748	170.43	Larva	11.889118	373.768	Larva	1.394308	14.677	Egg	3.3536667020524966	1.8624148895386168	1.259608750230923	2.614454258355415	1.2571621234117532
g5044	81	78.62200630561367	89.355	89.355	17.80170870409106	29.669514506818434	0.0	13.753529499999999	12.638607	30.911877	208.547784	84.032756	0.1735040729480766	High	Egg	False	True	1	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	1063	tr|A0AAV1K2K6|A0AAV1K2K6_9NEOP	Leptosia nina	320188	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	77.943	100.0	0.0	1723.0	11	11	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	99.516	100.0	30.0	100.0	100.0	Protein kinase domain	IPR000719; IPR009030; IPR032778; IPR006212; IPR017441; IPR001245; IPR000494; IPR036941; IPR011009; IPR050122; IPR020635; IPR008266	Protein kinase domain; Growth factor receptor cysteine-rich domain superfamily; Growth factor receptor domain 4; Furin-like repeat; Protein kinase, ATP binding site; Serine-threonine/tyrosine-protein kinase, catalytic domain; Receptor L-domain; Receptor L-domain superfamily; Protein kinase-like domain superfamily; Receptor Tyrosine Kinase; Tyrosine-protein kinase, catalytic domain; Tyrosine-protein kinase, active site	PF14843; Growth factor receptor domain IV; PF01030; Receptor L domain; PF07714; Protein tyrosine and serine/threonine kinase	PTHR24416; TYROSINE-PROTEIN KINASE RECEPTOR	GO:0005524(InterPro)|GO:0006468(InterPro); GO:0005524(InterPro); GO:0004672(InterPro)|GO:0006468(InterPro); GO:0004714(PANTHER)|GO:0005886(PANTHER)|GO:0007169(PANTHER)|GO:0007275(PANTHER)|GO:0008284(PANTHER)|GO:0009925(PANTHER)|GO:0022008(PANTHER)|GO:0033674(PANTHER)|GO:0043066(PANTHER)|GO:0043235(PANTHER); GO:0004713(InterPro)|GO:0006468(InterPro)	enzyme; receptor; development	GROWTH_DEVELOPMENT	Receptor protein-tyrosine kinase OS=Leptosia nina OX=320188 GN=LNINA_LOCUS13499 PE=3 SV=1	30.911877	761.0	Pupa	12.638607	312.652	Adult	8.499122	287.003	Larva	19.007937	775.0	Larva	208.547784	2846.0	Egg	3.882988227871491	6.4099467927909215	7.711135454602288	3.769624394907876	4.996021562763507
g3539	82	78.60989725011046	88.349	88.349	23.421648334069786	30.94547174561625	12.13591321675009	15.5639945	19.538899	10.091519	0.0	9.876806	1.5228730290859283	High	Adult	False	True	62	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	245	tr|A0A4C1YZY8|A0A4C1YZY8_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	71.605	99.0	1.16e-127	375.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	98.664	100.0	30.0	100.0	95.0	Serpin, conserved site	IPR023795; IPR042185; IPR042178; IPR000215; IPR036186; IPR023796	Serpin, conserved site; Serpin superfamily, domain 2; Serpin superfamily, domain 1; Serpin family; Serpin superfamily; Serpin domain	PF00079; Serpin (serine protease inhibitor)	PTHR11461; SERINE PROTEASE INHIBITOR, SERPIN	GO:0004867(InterPro)|GO:0005576(InterPro)|GO:0005615(PANTHER)	enzyme; digestion	DIGESTION	Serine protease inhibitor 77Ba OS=Eumeta variegata OX=151549 GN=Spn77Ba PE=3 SV=1	10.091519	23.0	Pupa	19.538899	43.0	Adult	14.520494	44.0	Larva	16.607495	64.0	Larva	0.0	0.0	Egg	4.0499787236674605	3.443183062829956	0.0	4.3602869420832455	3.471385053146123
g4892	83	78.55439638815773	86.627	86.627	32.80964258771819	32.000446744256614	21.523436352910554	17.2275435	14.920968	7.837821	0.176399	7.645062666666667	2.108433935393103	High	Larva	True	True	331	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	402	tr|A0A4C1W6C4|A0A4C1W6C4_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	74.436	99.0	0.0	645.0	6	6	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	93.923	100.0	30.0	93.0	100.0	Protein kinase-like domain superfamily	IPR011009; IPR015897; IPR004119	Protein kinase-like domain superfamily; CHK kinase-like; Ecdysteroid kinase-like	PF02958; Ecdysteroid kinase-like family	PTHR11012; PROTEIN KINASE-LIKE DOMAIN-CONTAINING		enzyme	GROWTH_DEVELOPMENT	CHK kinase-like domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_28039_1 PE=4 SV=1	7.837821	80.0	Pupa	14.920968	152.0	Adult	16.117424	224.0	Larva	18.337663	310.0	Larva	0.176399	1.0	Egg	4.188048239414941	3.1118764217694137	0.23437746297272677	3.9928561497603825	3.143690711245687
g1247	84	78.44138300620662	88.559	88.559	21.108220041377542	14.988128075668348	17.78835798994134	2.8948465	1.37244	0.668104	1.267143	1.1025623333333334	1.8524285526532944	Moderate	Larva	True	True	31	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	173	tr|A0AAD7YKZ8|A0AAD7YKZ8_MYTSE	Bombyx mandarina	7092	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	75.723	100.0	6.14e-93	288.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	99.364	100.0	30.0	100.0	95.0	Xaa-Pro dipeptidase-like	IPR052433; IPR007865; IPR029149	Xaa-Pro dipeptidase-like; Aminopeptidase P, N-terminal; Creatinase/Aminopeptidase P/Spt16, N-terminal	PF05195; Aminopeptidase P, N-terminal domain	PTHR48480	GO:0030145(InterPro)|GO:0070006(InterPro)	enzyme; digestion	DIGESTION	Xaa-Pro dipeptidase OS=Mythimna separata OX=271217 GN=PYW07_012334 PE=3 SV=1	0.668104	10.862	Pupa	1.37244	22.366	Adult	2.241048	49.844	Larva	3.548645	95.553	Larva	1.267143	11.428	Egg	1.961566471277296	1.072148571780229	1.1808753919099102	1.2463716013466861	0.7382092381872121
g3430	85	78.40219764966385	87.509	87.509	26.79698433109229	14.510514988412806	32.72668834511152	2.7296985	0.420833	0.178394	0.0	0.19974233333333333	3.108749600955983	Moderate	Larva	True	True	127	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	320	tr|A0A4C1Y2D1|A0A4C1Y2D1_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	83.735	100.0	0.0	550.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	99.364	100.0	30.0	93.0	95.0	Creatinase/Aminopeptidase P/Spt16, N-terminal	IPR029149; IPR050422; IPR000587	Creatinase/Aminopeptidase P/Spt16, N-terminal; Xaa-Pro aminopeptidase P; Creatinase, N-terminal	PF16189; Creatinase/Prolidase N-terminal domain; PF01321	PTHR43763; XAA-PRO AMINOPEPTIDASE 1		enzyme; digestion	DIGESTION	Xaa-Pro aminopeptidase 1 OS=Eumeta variegata OX=151549 GN=XPNPEP1 PE=3 SV=1	0.178394	14.112	Pupa	0.420833	33.563	Adult	2.464181	268.342	Larva	2.995216	392.411	Larva	0.0	0.0	Egg	1.8990590111412557	0.2627245938856796	0.0	0.5067369949534346	0.23682198976993465
g4893	86	78.3966923358065	86.26	86.26	33.83794890537668	25.495355458300367	33.85183907599115	9.1028925	1.460517	4.539151	0.376946	2.125538	3.232369115333104	Moderate	Larva	True	True	395	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	399	tr|A0A4C1W8H4|A0A4C1W8H4_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	74.937	100.0	0.0	630.0	4	4	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	92.699	100.0	30.0	93.0	100.0	Protein kinase-like domain superfamily	IPR011009; IPR004119; IPR015897	Protein kinase-like domain superfamily; Ecdysteroid kinase-like; CHK kinase-like	PF02958; Ecdysteroid kinase-like family	PTHR11012; PROTEIN KINASE-LIKE DOMAIN-CONTAINING		enzyme	GROWTH_DEVELOPMENT	CHK kinase-like domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_28043_1 PE=4 SV=1	4.539151	115.597	Pupa	1.460517	37.381	Adult	9.288212	324.513	Larva	8.917573	376.119	Larva	0.376946	5.321	Egg	3.3366964965749086	1.6441045427753513	0.46147198208739604	1.2989614842514172	2.469664867618735
