qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle
g25073.t1	sp|P23193|TCEA1_HUMAN	51.155	303	293	301	99	3.77e-99	299	sp|P23193|TCEA1_HUMAN Transcription elongation factor A protein 1 OS=Homo sapiens OX=9606 GN=TCEA1 PE=1 SV=2
g25073.t1	sp|Q148K0|TCEA2_BOVIN	49.834	301	293	300	100	4.06e-98	296	sp|Q148K0|TCEA2_BOVIN Transcription elongation factor A protein 2 OS=Bos taurus OX=9913 GN=TCEA2 PE=2 SV=1
g25076.t1	sp|H3BPM6|MKROS_HUMAN	28.972	214	214	223	98	1.75e-31	121	sp|H3BPM6|MKROS_HUMAN MKRN2 opposite strand protein OS=Homo sapiens OX=9606 GN=MKRN2OS PE=1 SV=1
g25077.t1	sp|A0A1F4|EYS_DROME	36.092	870	1306	2176	79	2.46e-154	520	sp|A0A1F4|EYS_DROME Protein eyes shut OS=Drosophila melanogaster OX=7227 GN=eys PE=1 SV=1
g25077.t1	sp|A0A1F4|EYS_DROME	65.306	294	1306	2176	79	6.10e-131	453	sp|A0A1F4|EYS_DROME Protein eyes shut OS=Drosophila melanogaster OX=7227 GN=eys PE=1 SV=1
g25077.t1	sp|A0A1F4|EYS_DROME	42.308	78	1306	2176	79	1.75e-08	67.8	sp|A0A1F4|EYS_DROME Protein eyes shut OS=Drosophila melanogaster OX=7227 GN=eys PE=1 SV=1
g25077.t1	sp|A0A1F4|EYS_DROME	45.455	77	1306	2176	79	3.70e-08	66.6	sp|A0A1F4|EYS_DROME Protein eyes shut OS=Drosophila melanogaster OX=7227 GN=eys PE=1 SV=1
g25077.t1	sp|A0A1F4|EYS_DROME	36.893	103	1306	2176	79	8.96e-08	65.5	sp|A0A1F4|EYS_DROME Protein eyes shut OS=Drosophila melanogaster OX=7227 GN=eys PE=1 SV=1
g25077.t1	sp|A0A1F4|EYS_DROME	40.789	76	1306	2176	79	6.02e-06	59.7	sp|A0A1F4|EYS_DROME Protein eyes shut OS=Drosophila melanogaster OX=7227 GN=eys PE=1 SV=1
g25077.t1	sp|B8JI71|EYS_DANRE	26.087	1334	1306	2904	96	1.96e-115	408	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	44.318	264	1306	2904	96	3.63e-54	217	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	33.654	416	1306	2904	96	5.41e-50	203	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	41.176	272	1306	2904	96	2.38e-47	195	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	41.026	273	1306	2904	96	2.35e-44	185	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	37.459	307	1306	2904	96	1.19e-43	183	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	33.010	309	1306	2904	96	3.83e-40	171	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	33.438	317	1306	2904	96	1.71e-36	159	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	38.554	249	1306	2904	96	2.24e-36	159	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	33.667	300	1306	2904	96	1.15e-35	157	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	33.559	295	1306	2904	96	2.12e-29	136	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	31.977	344	1306	2904	96	5.38e-29	135	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	36.000	300	1306	2904	96	2.06e-28	133	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	23.871	775	1306	2904	96	1.96e-23	117	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	24.935	385	1306	2904	96	1.25e-20	107	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|B8JI71|EYS_DANRE	27.393	303	1306	2904	96	3.53e-06	60.5	sp|B8JI71|EYS_DANRE Protein eyes shut homolog OS=Danio rerio OX=7955 GN=eys PE=1 SV=2
g25077.t1	sp|Q5R6R1|EYS_PONAB	26.167	814	1306	3164	95	1.03e-63	248	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5R6R1|EYS_PONAB	39.474	266	1306	3164	95	1.31e-41	176	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5R6R1|EYS_PONAB	35.739	291	1306	3164	95	6.68e-40	171	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5R6R1|EYS_PONAB	34.758	351	1306	3164	95	3.64e-39	168	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5R6R1|EYS_PONAB	35.088	285	1306	3164	95	2.28e-37	162	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5R6R1|EYS_PONAB	35.971	278	1306	3164	95	2.56e-37	162	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5R6R1|EYS_PONAB	34.256	289	1306	3164	95	2.17e-35	156	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5R6R1|EYS_PONAB	29.856	278	1306	3164	95	1.56e-27	130	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5R6R1|EYS_PONAB	32.819	259	1306	3164	95	3.50e-22	112	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5R6R1|EYS_PONAB	24.155	414	1306	3164	95	3.09e-18	100	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5R6R1|EYS_PONAB	21.820	967	1306	3164	95	1.65e-17	97.4	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5R6R1|EYS_PONAB	25.490	306	1306	3164	95	6.41e-15	89.0	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5R6R1|EYS_PONAB	28.351	194	1306	3164	95	2.40e-09	70.9	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5R6R1|EYS_PONAB	22.462	325	1306	3164	95	6.30e-08	66.2	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5R6R1|EYS_PONAB	45.946	74	1306	3164	95	5.24e-06	59.7	sp|Q5R6R1|EYS_PONAB Protein eyes shut homolog OS=Pongo abelii OX=9601 GN=EYS PE=2 SV=3
g25077.t1	sp|Q5T1H1|EYS_HUMAN	25.847	797	1306	3165	79	6.61e-63	245	sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5
g25077.t1	sp|Q5T1H1|EYS_HUMAN	39.098	266	1306	3165	79	8.08e-41	174	sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5
g25077.t1	sp|Q5T1H1|EYS_HUMAN	34.708	291	1306	3165	79	2.68e-39	169	sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5
g25077.t1	sp|Q5T1H1|EYS_HUMAN	35.439	285	1306	3165	79	2.74e-38	165	sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5
g25077.t1	sp|Q5T1H1|EYS_HUMAN	35.430	302	1306	3165	79	4.83e-38	164	sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5
g25077.t1	sp|Q5T1H1|EYS_HUMAN	35.612	278	1306	3165	79	2.01e-36	159	sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5
g25077.t1	sp|Q5T1H1|EYS_HUMAN	29.091	330	1306	3165	79	1.01e-27	130	sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5
g25077.t1	sp|Q5T1H1|EYS_HUMAN	31.579	266	1306	3165	79	2.15e-19	103	sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5
g25077.t1	sp|Q5T1H1|EYS_HUMAN	23.184	716	1306	3165	79	1.11e-18	101	sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5
g25077.t1	sp|Q5T1H1|EYS_HUMAN	24.396	414	1306	3165	79	1.21e-18	101	sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5
g25077.t1	sp|Q5T1H1|EYS_HUMAN	27.907	258	1306	3165	79	8.91e-15	88.6	sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5
g25077.t1	sp|Q5T1H1|EYS_HUMAN	27.111	225	1306	3165	79	5.21e-12	79.3	sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5
g25077.t1	sp|Q5T1H1|EYS_HUMAN	27.753	227	1306	3165	79	3.20e-10	73.6	sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5
g25077.t1	sp|Q5T1H1|EYS_HUMAN	26.562	192	1306	3165	79	2.83e-06	60.5	sp|Q5T1H1|EYS_HUMAN Protein eyes shut homolog OS=Homo sapiens OX=9606 GN=EYS PE=1 SV=5
g25077.t1	sp|Q5IJ48|CRUM2_HUMAN	25.752	1130	1306	1285	82	8.12e-63	243	sp|Q5IJ48|CRUM2_HUMAN Protein crumbs homolog 2 OS=Homo sapiens OX=9606 GN=CRB2 PE=1 SV=2
g25077.t1	sp|Q5IJ48|CRUM2_HUMAN	34.685	222	1306	1285	82	2.25e-23	116	sp|Q5IJ48|CRUM2_HUMAN Protein crumbs homolog 2 OS=Homo sapiens OX=9606 GN=CRB2 PE=1 SV=2
g25077.t1	sp|Q5IJ48|CRUM2_HUMAN	35.948	153	1306	1285	82	6.12e-16	92.0	sp|Q5IJ48|CRUM2_HUMAN Protein crumbs homolog 2 OS=Homo sapiens OX=9606 GN=CRB2 PE=1 SV=2
g25077.t1	sp|Q5IJ48|CRUM2_HUMAN	31.613	155	1306	1285	82	1.10e-13	84.7	sp|Q5IJ48|CRUM2_HUMAN Protein crumbs homolog 2 OS=Homo sapiens OX=9606 GN=CRB2 PE=1 SV=2
g25077.t1	sp|Q5IJ48|CRUM2_HUMAN	33.088	136	1306	1285	82	3.51e-10	73.2	sp|Q5IJ48|CRUM2_HUMAN Protein crumbs homolog 2 OS=Homo sapiens OX=9606 GN=CRB2 PE=1 SV=2
g25077.t1	sp|Q5IJ48|CRUM2_HUMAN	33.121	157	1306	1285	82	1.15e-09	71.6	sp|Q5IJ48|CRUM2_HUMAN Protein crumbs homolog 2 OS=Homo sapiens OX=9606 GN=CRB2 PE=1 SV=2
g25077.t1	sp|Q5IJ48|CRUM2_HUMAN	32.520	123	1306	1285	82	5.78e-09	69.3	sp|Q5IJ48|CRUM2_HUMAN Protein crumbs homolog 2 OS=Homo sapiens OX=9606 GN=CRB2 PE=1 SV=2
g25079.t1	sp|A9JSE7|MIF_XENTR	35.526	76	82	115	93	8.09e-16	72.8	sp|A9JSE7|MIF_XENTR Macrophage migration inhibitory factor OS=Xenopus tropicalis OX=8364 GN=mif PE=3 SV=1
g25079.t1	sp|Q76BK2|MIF_XENLA	35.526	76	82	115	93	9.36e-15	70.1	sp|Q76BK2|MIF_XENLA Macrophage migration inhibitory factor OS=Xenopus laevis OX=8355 GN=mif PE=1 SV=1
g25079.t1	sp|Q02960|MIF_CHICK	38.158	76	82	115	93	1.06e-13	67.4	sp|Q02960|MIF_CHICK Macrophage migration inhibitory factor OS=Gallus gallus OX=9031 GN=MIF PE=3 SV=3
g25079.t1	tr|A0A9P7VJ70|A0A9P7VJ70_9AGAR	38.750	80	82	123	98	1.84e-12	64.7	tr|A0A9P7VJ70|A0A9P7VJ70_9AGAR L-dopachrome isomerase OS=Guyanagaster necrorhizus OX=856835 GN=BT62DRAFT_974634 PE=3 SV=1
g25079.t1	tr|A0AAD6VT17|A0AAD6VT17_9AGAR	37.975	79	82	119	96	1.95e-12	64.3	tr|A0AAD6VT17|A0AAD6VT17_9AGAR L-dopachrome isomerase OS=Mycena pura OX=153505 GN=GGX14DRAFT_670768 PE=3 SV=1
g25080.t1	sp|Q1ZZU7|MIF_SHEEP	35.965	114	118	115	97	4.63e-22	90.1	sp|Q1ZZU7|MIF_SHEEP Macrophage migration inhibitory factor OS=Ovis aries OX=9940 GN=MIF PE=3 SV=1
g25080.t1	sp|P80177|MIF_BOVIN	35.965	114	118	115	97	4.63e-22	90.1	sp|P80177|MIF_BOVIN Macrophage migration inhibitory factor OS=Bos taurus OX=9913 GN=MIF PE=1 SV=6
g25080.t1	sp|P80928|MIF_PIG	35.088	114	118	115	97	1.14e-21	89.4	sp|P80928|MIF_PIG Macrophage migration inhibitory factor OS=Sus scrofa OX=9823 GN=MIF PE=1 SV=3
g25080.t1	sp|P34884|MIF_MOUSE	33.333	114	118	115	97	3.15e-21	88.2	sp|P34884|MIF_MOUSE Macrophage migration inhibitory factor OS=Mus musculus OX=10090 GN=Mif PE=1 SV=2
g25080.t1	sp|P30904|MIF_RAT	33.333	114	118	115	97	6.11e-21	87.4	sp|P30904|MIF_RAT Macrophage migration inhibitory factor OS=Rattus norvegicus OX=10116 GN=Mif PE=1 SV=4
g25081.t1	sp|Q02960|MIF_CHICK	34.000	100	112	115	89	8.56e-16	73.9	sp|Q02960|MIF_CHICK Macrophage migration inhibitory factor OS=Gallus gallus OX=9031 GN=MIF PE=3 SV=3
g25081.t1	sp|Q6DN04|MIF_MACMU	33.000	100	112	115	89	1.07e-14	71.2	sp|Q6DN04|MIF_MACMU Macrophage migration inhibitory factor OS=Macaca mulatta OX=9544 GN=MIF PE=3 SV=4
g25081.t1	sp|Q4R549|MIF_MACFA	33.000	100	112	115	89	1.07e-14	71.2	sp|Q4R549|MIF_MACFA Macrophage migration inhibitory factor OS=Macaca fascicularis OX=9541 GN=MIF PE=3 SV=3
g25081.t1	sp|P14174|MIF_HUMAN	33.000	100	112	115	89	1.07e-14	71.2	sp|P14174|MIF_HUMAN Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4
g25081.t1	sp|P80928|MIF_PIG	33.000	100	112	115	89	1.82e-14	70.5	sp|P80928|MIF_PIG Macrophage migration inhibitory factor OS=Sus scrofa OX=9823 GN=MIF PE=1 SV=3
g25084.t1	sp|Q03347|RUNX1_MOUSE	76.923	130	141	451	92	4.33e-68	218	sp|Q03347|RUNX1_MOUSE Runt-related transcription factor 1 OS=Mus musculus OX=10090 GN=Runx1 PE=1 SV=1
g25084.t1	sp|Q01196|RUNX1_HUMAN	76.923	130	141	453	92	4.41e-68	218	sp|Q01196|RUNX1_HUMAN Runt-related transcription factor 1 OS=Homo sapiens OX=9606 GN=RUNX1 PE=1 SV=3
g25084.t1	sp|Q63046|RUNX1_RAT	76.923	130	141	450	92	5.59e-68	218	sp|Q63046|RUNX1_RAT Runt-related transcription factor 1 OS=Rattus norvegicus OX=10116 GN=Runx1 PE=1 SV=1
g25084.t1	sp|Q9W349|LOZEN_DROME	78.358	134	141	826	95	8.51e-67	223	sp|Q9W349|LOZEN_DROME Protein lozenge OS=Drosophila melanogaster OX=7227 GN=lz PE=2 SV=2
g25084.t1	sp|Q6PF39|RUNX1_XENLA	76.154	130	141	462	92	1.03e-66	215	sp|Q6PF39|RUNX1_XENLA Runt-related transcription factor 1 OS=Xenopus laevis OX=8355 GN=runx1 PE=2 SV=2
g25085.t1	sp|Q8WTE6|OR2_ANOGA	19.780	364	395	378	89	1.60e-12	76.3	sp|Q8WTE6|OR2_ANOGA Odorant receptor Or2 OS=Anopheles gambiae OX=7165 GN=OR2 PE=2 SV=1
g25085.t1	sp|P81917|OR43A_DROME	26.389	216	395	376	53	1.47e-11	73.2	sp|P81917|OR43A_DROME Odorant receptor 43a OS=Drosophila melanogaster OX=7227 GN=Or43a PE=1 SV=2
g25085.t1	sp|Q9V6H2|OR49B_DROME	20.278	360	395	375	89	9.47e-10	67.8	sp|Q9V6H2|OR49B_DROME Odorant receptor 49b OS=Drosophila melanogaster OX=7227 GN=Or49b PE=2 SV=1
g25085.t1	sp|A0A0M4JNZ0|OR35_LOCMI	19.748	238	395	408	56	5.92e-09	65.5	sp|A0A0M4JNZ0|OR35_LOCMI 4-vinylanisole receptor OS=Locusta migratoria OX=7004 GN=Or35 PE=1 SV=1
g25085.t1	sp|P0DY83|OR70A_LOCMI	20.705	227	395	419	53	4.52e-07	59.7	sp|P0DY83|OR70A_LOCMI Odorant receptor 70a OS=Locusta migratoria OX=7004 GN=Or70a PE=2 SV=1
g25086.t1	sp|Q8I4E2|LST4_CAEEL	36.301	584	558	566	98	1.61e-112	352	sp|Q8I4E2|LST4_CAEEL Sorting nexin lst-4 OS=Caenorhabditis elegans OX=6239 GN=lst-4 PE=1 SV=1
g25086.t1	sp|Q6NRL2|SNX33_XENLA	35.929	565	558	550	100	2.28e-106	336	sp|Q6NRL2|SNX33_XENLA Sorting nexin-33 OS=Xenopus laevis OX=8355 GN=snx33 PE=2 SV=1
g25086.t1	sp|Q28GP7|SNX33_XENTR	35.512	566	558	549	100	3.14e-103	328	sp|Q28GP7|SNX33_XENTR Sorting nexin-33 OS=Xenopus tropicalis OX=8364 GN=snx33 PE=2 SV=1
g25086.t1	sp|Q8WV41|SNX33_HUMAN	33.162	585	558	574	99	1.72e-102	327	sp|Q8WV41|SNX33_HUMAN Sorting nexin-33 OS=Homo sapiens OX=9606 GN=SNX33 PE=1 SV=1
g25086.t1	sp|Q9Y5X1|SNX9_HUMAN	34.942	601	558	595	99	4.11e-100	321	sp|Q9Y5X1|SNX9_HUMAN Sorting nexin-9 OS=Homo sapiens OX=9606 GN=SNX9 PE=1 SV=1
g25087.t1	sp|P48509|CD151_HUMAN	42.917	240	264	253	88	7.74e-52	176	sp|P48509|CD151_HUMAN CD151 antigen OS=Homo sapiens OX=9606 GN=CD151 PE=1 SV=3
g25087.t1	sp|A1L157|TSN11_HUMAN	38.525	244	264	253	90	6.07e-50	171	sp|A1L157|TSN11_HUMAN Tetraspanin-11 OS=Homo sapiens OX=9606 GN=TSPAN11 PE=1 SV=2
g25087.t1	sp|Q3ZBH3|CD151_BOVIN	43.333	240	264	253	88	1.20e-49	170	sp|Q3ZBH3|CD151_BOVIN CD151 antigen OS=Bos taurus OX=9913 GN=CD151 PE=2 SV=1
g25087.t1	sp|Q9D1D1|TSN11_MOUSE	38.298	235	264	253	87	7.11e-49	168	sp|Q9D1D1|TSN11_MOUSE Tetraspanin-11 OS=Mus musculus OX=10090 GN=Tspan11 PE=2 SV=1
g25087.t1	sp|P61171|CD151_MACMU	42.083	240	264	253	88	1.03e-48	168	sp|P61171|CD151_MACMU CD151 antigen OS=Macaca mulatta OX=9544 GN=CD151 PE=2 SV=1
g25089.t1	tr|A0A8H7QTM9|A0A8H7QTM9_9FUNG	36.301	146	182	225	75	1.06e-15	79.0	tr|A0A8H7QTM9|A0A8H7QTM9_9FUNG DUF6570 domain-containing protein OS=Mucor saturninus OX=64648 GN=INT47_000393 PE=4 SV=1
g25089.t1	tr|A0A0B7NFP9|A0A0B7NFP9_9FUNG	30.405	148	182	1483	76	1.96e-10	66.2	tr|A0A0B7NFP9|A0A0B7NFP9_9FUNG ATP-dependent DNA helicase OS=Parasitella parasitica OX=35722 GN=PARPA_10487.1 scaffold 40658 PE=4 SV=1
g25089.t1	tr|A0A163J913|A0A163J913_ABSGL	29.091	165	182	1357	84	1.37e-09	63.9	tr|A0A163J913|A0A163J913_ABSGL ATP-dependent DNA helicase OS=Absidia glauca OX=4829 GN=ABSGL_05775.1 scaffold 7482 PE=3 SV=1
g25089.t1	tr|A0A0B7NNE4|A0A0B7NNE4_9FUNG	24.725	182	182	1981	86	1.94e-09	63.5	tr|A0A0B7NNE4|A0A0B7NNE4_9FUNG ATP-dependent DNA helicase OS=Parasitella parasitica OX=35722 GN=PARPA_11334.1 scaffold 43735 PE=3 SV=1
g25089.t1	tr|A0A8H7QET9|A0A8H7QET9_9FUNG	34.579	107	182	1490	58	3.13e-09	62.8	tr|A0A8H7QET9|A0A8H7QET9_9FUNG Helitron helicase-like domain-containing protein OS=Mucor saturninus OX=64648 GN=INT47_013266 PE=4 SV=1
g25091.t1	sp|Q24368|ISWI_DROME	80.698	974	1024	1027	95	0.0	1609	sp|Q24368|ISWI_DROME Chromatin-remodeling complex ATPase chain Iswi OS=Drosophila melanogaster OX=7227 GN=Iswi PE=1 SV=1
g25091.t1	sp|Q6PGB8|SMCA1_MOUSE	73.772	957	1024	1046	93	0.0	1489	sp|Q6PGB8|SMCA1_MOUSE SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 1 OS=Mus musculus OX=10090 GN=Smarca1 PE=1 SV=1
g25091.t1	sp|P28370|SMCA1_HUMAN	74.097	969	1024	1042	94	0.0	1483	sp|P28370|SMCA1_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 1 OS=Homo sapiens OX=9606 GN=SMARCA1 PE=1 SV=3
g25091.t1	sp|O60264|SMCA5_HUMAN	72.195	1025	1024	1052	99	0.0	1482	sp|O60264|SMCA5_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Homo sapiens OX=9606 GN=SMARCA5 PE=1 SV=1
g25091.t1	sp|Q91ZW3|SMCA5_MOUSE	72.027	1026	1024	1051	99	0.0	1480	sp|Q91ZW3|SMCA5_MOUSE SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Mus musculus OX=10090 GN=Smarca5 PE=1 SV=1
g25092.t1	sp|Q60809|CNOT7_MOUSE	68.621	290	319	285	90	8.34e-142	408	sp|Q60809|CNOT7_MOUSE CCR4-NOT transcription complex subunit 7 OS=Mus musculus OX=10090 GN=Cnot7 PE=1 SV=1
g25092.t1	sp|Q3ZC01|CNOT7_BOVIN	68.621	290	319	285	90	8.34e-142	408	sp|Q3ZC01|CNOT7_BOVIN CCR4-NOT transcription complex subunit 7 OS=Bos taurus OX=9913 GN=CNOT7 PE=2 SV=1
g25092.t1	sp|Q9UIV1|CNOT7_HUMAN	68.621	290	319	285	90	9.51e-142	408	sp|Q9UIV1|CNOT7_HUMAN CCR4-NOT transcription complex subunit 7 OS=Homo sapiens OX=9606 GN=CNOT7 PE=1 SV=3
g25092.t1	sp|Q5ZJV9|CNOT7_CHICK	68.621	290	319	285	90	9.51e-142	408	sp|Q5ZJV9|CNOT7_CHICK CCR4-NOT transcription complex subunit 7 OS=Gallus gallus OX=9031 GN=CNOT7 PE=2 SV=1
g25092.t1	sp|Q3KQ85|CNOT7_XENLA	67.586	290	319	285	90	8.73e-140	403	sp|Q3KQ85|CNOT7_XENLA CCR4-NOT transcription complex subunit 7 OS=Xenopus laevis OX=8355 GN=cnot7 PE=1 SV=1
g25095.t1	tr|A0A9W9N925|A0A9W9N925_9EURO	32.468	77	158	98	52	1.52e-07	53.9	tr|A0A9W9N925|A0A9W9N925_9EURO Uncharacterized protein OS=Penicillium cinerascens OX=70096 GN=N7498_001912 PE=4 SV=1
g25095.t1	tr|A0A9W9N925|A0A9W9N925_9EURO	32.051	78	158	98	52	6.65e-07	52.0	tr|A0A9W9N925|A0A9W9N925_9EURO Uncharacterized protein OS=Penicillium cinerascens OX=70096 GN=N7498_001912 PE=4 SV=1
g25099.t1	sp|Q8TBB6|S7A14_HUMAN	67.241	58	71	771	82	3.57e-18	83.6	sp|Q8TBB6|S7A14_HUMAN Solute carrier family 7 member 14 OS=Homo sapiens OX=9606 GN=SLC7A14 PE=1 SV=3
g25099.t1	sp|A0JNI9|S7A14_BOVIN	65.517	58	71	771	82	6.60e-18	82.8	sp|A0JNI9|S7A14_BOVIN Solute carrier family 7 member 14 OS=Bos taurus OX=9913 GN=SLC7A14 PE=2 SV=1
g25099.t1	sp|Q8BXR1|S7A14_MOUSE	65.517	58	71	771	82	1.10e-17	82.4	sp|Q8BXR1|S7A14_MOUSE Solute carrier family 7 member 14 OS=Mus musculus OX=10090 GN=Slc7a14 PE=1 SV=1
g25099.t1	sp|B0UYF2|S7A14_DANRE	60.345	58	71	785	82	1.06e-15	76.6	sp|B0UYF2|S7A14_DANRE Probable cationic amino acid transporter OS=Danio rerio OX=7955 GN=slc7a14a PE=3 SV=1
g25099.t1	sp|Q5PR34|CTR2_DANRE	58.333	48	71	640	68	2.55e-11	64.3	sp|Q5PR34|CTR2_DANRE Cationic amino acid transporter 2 OS=Danio rerio OX=7955 GN=slc7a2 PE=2 SV=1
g25101.t1	tr|A0A1X2G625|A0A1X2G625_9FUNG	31.897	464	632	488	85	7.09e-16	88.6	tr|A0A1X2G625|A0A1X2G625_9FUNG Uncharacterized protein OS=Hesseltinella vesiculosa OX=101127 GN=DM01DRAFT_1349128 PE=4 SV=1
